    µm         	nm
9.687532e-001	9.684578e+000
9.689973e-001	9.765060e+000
9.692413e-001	9.711405e+000
9.694854e-001	9.765060e+000
9.697295e-001	9.630925e+000
9.699736e-001	9.711405e+000
9.702177e-001	9.630925e+000
9.704618e-001	9.738232e+000
9.707059e-001	9.657751e+000
9.709499e-001	9.711405e+000
9.711940e-001	9.684578e+000
9.714381e-001	9.711405e+000
9.716822e-001	9.657751e+000
9.719263e-001	9.765060e+000
9.721704e-001	9.738232e+000
9.724145e-001	9.791886e+000
9.726585e-001	9.657751e+000
9.729026e-001	9.711405e+000
9.731467e-001	9.684578e+000
9.733908e-001	9.604097e+000
9.736349e-001	9.657751e+000
9.738790e-001	9.684578e+000
9.741231e-001	9.711405e+000
9.743671e-001	9.630925e+000
9.746112e-001	9.684578e+000
9.748553e-001	9.684578e+000
9.750994e-001	9.577270e+000
9.753435e-001	9.765060e+000
9.755876e-001	9.657751e+000
9.758317e-001	9.657751e+000
9.760757e-001	9.630925e+000
9.763198e-001	9.711405e+000
9.765639e-001	9.630925e+000
9.768080e-001	9.657751e+000
9.770521e-001	9.630925e+000
9.772962e-001	9.765060e+000
9.775403e-001	9.711405e+000
9.777843e-001	9.738232e+000
9.780284e-001	9.711405e+000
9.782725e-001	9.630925e+000
9.785166e-001	9.630925e+000
9.787607e-001	9.684578e+000
9.790048e-001	9.630925e+000
9.792489e-001	9.657751e+000
9.794929e-001	9.711405e+000
9.797370e-001	9.684578e+000
9.799811e-001	9.684578e+000
9.802252e-001	9.738232e+000
9.804693e-001	9.684578e+000
9.807134e-001	9.684578e+000
9.809575e-001	9.657751e+000
9.812015e-001	9.630925e+000
9.814456e-001	9.684578e+000
9.816897e-001	9.738232e+000
9.819338e-001	9.577270e+000
9.821779e-001	9.711405e+000
9.824220e-001	9.684578e+000
9.826661e-001	9.738232e+000
9.829101e-001	9.765060e+000
9.831542e-001	9.738232e+000
9.833983e-001	9.738232e+000
9.836424e-001	9.738232e+000
9.838865e-001	9.738232e+000
9.841306e-001	9.684578e+000
9.843747e-001	9.684578e+000
9.846187e-001	9.738232e+000
9.848628e-001	9.577270e+000
9.851069e-001	9.630925e+000
9.853510e-001	9.684578e+000
9.855951e-001	9.684578e+000
9.858392e-001	9.604097e+000
9.860833e-001	9.684578e+000
9.863273e-001	9.577270e+000
9.865714e-001	9.684578e+000
9.868155e-001	9.657751e+000
9.870596e-001	9.630925e+000
9.873037e-001	9.711405e+000
9.875478e-001	9.684578e+000
9.877919e-001	9.738232e+000
9.880359e-001	9.657751e+000
9.882800e-001	9.684578e+000
9.885241e-001	9.738232e+000
9.887682e-001	9.684578e+000
9.890123e-001	9.630925e+000
9.892564e-001	9.684578e+000
9.895004e-001	9.604097e+000
9.897445e-001	9.604097e+000
9.899886e-001	9.684578e+000
9.902327e-001	9.630925e+000
9.904768e-001	9.630925e+000
9.907209e-001	9.684578e+000
9.909650e-001	9.630925e+000
9.912090e-001	9.604097e+000
9.914531e-001	9.604097e+000
9.916972e-001	9.711405e+000
9.919413e-001	9.765060e+000
9.921854e-001	9.684578e+000
9.924295e-001	9.684578e+000
9.926736e-001	9.604097e+000
9.929176e-001	9.604097e+000
9.931617e-001	9.684578e+000
9.934058e-001	9.738232e+000
9.936499e-001	9.657751e+000
9.938940e-001	9.765060e+000
9.941381e-001	9.711405e+000
9.943822e-001	9.738232e+000
9.946262e-001	9.684578e+000
9.948703e-001	9.630925e+000
9.951144e-001	9.684578e+000
9.953585e-001	9.604097e+000
9.956026e-001	9.711405e+000
9.958467e-001	9.630925e+000
9.960908e-001	9.765060e+000
9.963348e-001	9.604097e+000
9.965789e-001	9.657751e+000
9.968230e-001	9.550443e+000
9.970671e-001	9.604097e+000
9.973112e-001	9.711405e+000
9.975553e-001	9.630925e+000
9.977994e-001	9.604097e+000
9.980434e-001	9.657751e+000
9.982875e-001	9.604097e+000
9.985316e-001	9.657751e+000
9.987757e-001	9.657751e+000
9.990198e-001	9.684578e+000
9.992639e-001	9.684578e+000
9.995080e-001	9.657751e+000
9.997520e-001	9.657751e+000
9.999961e-001	9.684578e+000
1.000240e+000	9.684578e+000
1.000484e+000	9.684578e+000
1.000728e+000	9.711405e+000
1.000972e+000	9.684578e+000
1.001217e+000	9.657751e+000
1.001461e+000	9.604097e+000
1.001705e+000	9.630925e+000
1.001949e+000	9.765060e+000
1.002193e+000	9.684578e+000
1.002437e+000	9.657751e+000
1.002681e+000	9.684578e+000
1.002925e+000	9.684578e+000
1.003169e+000	9.684578e+000
1.003413e+000	9.738232e+000
1.003657e+000	9.657751e+000
1.003902e+000	9.604097e+000
1.004146e+000	9.684578e+000
1.004390e+000	9.630925e+000
1.004634e+000	9.711405e+000
1.004878e+000	9.657751e+000
1.005122e+000	9.684578e+000
1.005366e+000	9.684578e+000
1.005610e+000	9.604097e+000
1.005854e+000	9.604097e+000
1.006098e+000	9.604097e+000
1.006342e+000	9.657751e+000
1.006586e+000	9.630925e+000
1.006831e+000	9.577270e+000
1.007075e+000	9.630925e+000
1.007319e+000	9.577270e+000
1.007563e+000	9.577270e+000
1.007807e+000	9.684578e+000
1.008051e+000	9.684578e+000
1.008295e+000	9.630925e+000
1.008539e+000	9.657751e+000
1.008783e+000	9.684578e+000
1.009027e+000	9.684578e+000
1.009271e+000	9.711405e+000
1.009515e+000	9.657751e+000
1.009760e+000	9.657751e+000
1.010004e+000	9.765060e+000
1.010248e+000	9.657751e+000
1.010492e+000	9.684578e+000
1.010736e+000	9.657751e+000
1.010980e+000	9.684578e+000
1.011224e+000	9.657751e+000
1.011468e+000	9.684578e+000
1.011712e+000	9.711405e+000
1.011956e+000	9.818714e+000
1.012200e+000	9.711405e+000
1.012444e+000	9.630925e+000
1.012689e+000	9.630925e+000
1.012933e+000	9.657751e+000
1.013177e+000	9.738232e+000
1.013421e+000	9.657751e+000
1.013665e+000	9.630925e+000
1.013909e+000	9.684578e+000
1.014153e+000	9.711405e+000
1.014397e+000	9.684578e+000
1.014641e+000	9.630925e+000
1.014885e+000	9.630925e+000
1.015129e+000	9.791886e+000
1.015374e+000	9.657751e+000
1.015618e+000	9.657751e+000
1.015862e+000	9.818714e+000
1.016106e+000	9.684578e+000
1.016350e+000	9.630925e+000
1.016594e+000	9.657751e+000
1.016838e+000	9.711405e+000
1.017082e+000	9.657751e+000
1.017326e+000	9.657751e+000
1.017570e+000	9.684578e+000
1.017814e+000	9.684578e+000
1.018058e+000	9.684578e+000
1.018303e+000	9.684578e+000
1.018547e+000	9.684578e+000
1.018791e+000	9.657751e+000
1.019035e+000	9.630925e+000
1.019279e+000	9.604097e+000
1.019523e+000	9.684578e+000
1.019767e+000	9.657751e+000
1.020011e+000	9.711405e+000
1.020255e+000	9.711405e+000
1.020499e+000	9.711405e+000
1.020743e+000	9.657751e+000
1.020987e+000	9.604097e+000
1.021232e+000	9.684578e+000
1.021476e+000	9.711405e+000
1.021720e+000	9.711405e+000
1.021964e+000	9.684578e+000
1.022208e+000	9.657751e+000
1.022452e+000	9.630925e+000
1.022696e+000	9.711405e+000
1.022940e+000	9.711405e+000
1.023184e+000	9.684578e+000
1.023428e+000	9.711405e+000
1.023672e+000	9.738232e+000
1.023917e+000	9.604097e+000
1.024161e+000	9.684578e+000
1.024405e+000	9.711405e+000
1.024649e+000	9.657751e+000
1.024893e+000	9.684578e+000
1.025137e+000	9.738232e+000
1.025381e+000	9.765060e+000
1.025625e+000	9.738232e+000
1.025869e+000	9.657751e+000
1.026113e+000	9.684578e+000
1.026357e+000	9.738232e+000
1.026601e+000	9.738232e+000
1.026846e+000	9.711405e+000
1.027090e+000	9.684578e+000
1.027334e+000	9.711405e+000
1.027578e+000	9.765060e+000
1.027822e+000	9.657751e+000
1.028066e+000	9.657751e+000
1.028310e+000	9.711405e+000
1.028554e+000	9.657751e+000
1.028798e+000	9.711405e+000
1.029042e+000	9.657751e+000
1.029286e+000	9.791886e+000
1.029530e+000	9.684578e+000
1.029775e+000	9.684578e+000
1.030019e+000	9.604097e+000
1.030263e+000	9.738232e+000
1.030507e+000	9.738232e+000
1.030751e+000	9.711405e+000
1.030995e+000	9.630925e+000
1.031239e+000	9.657751e+000
1.031483e+000	9.738232e+000
1.031727e+000	9.791886e+000
1.031971e+000	9.684578e+000
1.032215e+000	9.765060e+000
1.032460e+000	9.711405e+000
1.032704e+000	9.684578e+000
1.032948e+000	9.791886e+000
1.033192e+000	9.738232e+000
1.033436e+000	9.684578e+000
1.033680e+000	9.711405e+000
1.033924e+000	9.711405e+000
1.034168e+000	9.738232e+000
1.034412e+000	9.711405e+000
1.034656e+000	9.684578e+000
1.034900e+000	9.630925e+000
1.035144e+000	9.684578e+000
1.035389e+000	9.791886e+000
1.035633e+000	9.765060e+000
1.035877e+000	9.738232e+000
1.036121e+000	9.738232e+000
1.036365e+000	9.684578e+000
1.036609e+000	9.711405e+000
1.036853e+000	9.711405e+000
1.037097e+000	9.711405e+000
1.037341e+000	9.684578e+000
1.037585e+000	9.711405e+000
1.037829e+000	9.684578e+000
1.038073e+000	9.738232e+000
1.038318e+000	9.657751e+000
1.038562e+000	9.604097e+000
1.038806e+000	9.630925e+000
1.039050e+000	9.684578e+000
1.039294e+000	9.630925e+000
1.039538e+000	9.630925e+000
1.039782e+000	9.657751e+000
1.040026e+000	9.711405e+000
1.040270e+000	9.684578e+000
1.040514e+000	9.684578e+000
1.040758e+000	9.711405e+000
1.041003e+000	9.711405e+000
1.041247e+000	9.711405e+000
1.041491e+000	9.711405e+000
1.041735e+000	9.711405e+000
1.041979e+000	9.738232e+000
1.042223e+000	9.738232e+000
1.042467e+000	9.630925e+000
1.042711e+000	9.684578e+000
1.042955e+000	9.684578e+000
1.043199e+000	9.684578e+000
1.043443e+000	9.657751e+000
1.043687e+000	9.711405e+000
1.043932e+000	9.738232e+000
1.044176e+000	9.711405e+000
1.044420e+000	9.738232e+000
1.044664e+000	9.765060e+000
1.044908e+000	9.684578e+000
1.045152e+000	9.577270e+000
1.045396e+000	9.657751e+000
1.045640e+000	9.684578e+000
1.045884e+000	9.711405e+000
1.046128e+000	9.765060e+000
1.046372e+000	9.630925e+000
1.046616e+000	9.657751e+000
1.046861e+000	9.604097e+000
1.047105e+000	9.684578e+000
1.047349e+000	9.818714e+000
1.047593e+000	9.657751e+000
1.047837e+000	9.684578e+000
1.048081e+000	9.630925e+000
1.048325e+000	9.630925e+000
1.048569e+000	9.711405e+000
1.048813e+000	9.604097e+000
1.049057e+000	9.711405e+000
1.049301e+000	9.684578e+000
1.049546e+000	9.657751e+000
1.049790e+000	9.630925e+000
1.050034e+000	9.711405e+000
1.050278e+000	9.630925e+000
1.050522e+000	9.711405e+000
1.050766e+000	9.657751e+000
1.051010e+000	9.684578e+000
1.051254e+000	9.711405e+000
1.051498e+000	9.657751e+000
1.051742e+000	9.738232e+000
1.051986e+000	9.738232e+000
1.052230e+000	9.711405e+000
1.052475e+000	9.765060e+000
1.052719e+000	9.684578e+000
1.052963e+000	9.657751e+000
1.053207e+000	9.657751e+000
1.053451e+000	9.684578e+000
1.053695e+000	9.765060e+000
1.053939e+000	9.711405e+000
1.054183e+000	9.684578e+000
1.054427e+000	9.711405e+000
1.054671e+000	9.711405e+000
1.054915e+000	9.630925e+000
1.055159e+000	9.657751e+000
1.055404e+000	9.657751e+000
1.055648e+000	9.684578e+000
1.055892e+000	9.738232e+000
1.056136e+000	9.630925e+000
1.056380e+000	9.711405e+000
1.056624e+000	9.684578e+000
1.056868e+000	9.684578e+000
1.057112e+000	9.711405e+000
1.057356e+000	9.684578e+000
1.057600e+000	9.684578e+000
1.057844e+000	9.711405e+000
1.058089e+000	9.657751e+000
1.058333e+000	9.738232e+000
1.058577e+000	9.630925e+000
1.058821e+000	9.630925e+000
1.059065e+000	9.738232e+000
1.059309e+000	9.577270e+000
1.059553e+000	9.604097e+000
1.059797e+000	9.738232e+000
1.060041e+000	9.711405e+000
1.060285e+000	9.765060e+000
1.060529e+000	9.684578e+000
1.060773e+000	9.630925e+000
1.061018e+000	9.684578e+000
1.061262e+000	9.657751e+000
1.061506e+000	9.765060e+000
1.061750e+000	9.577270e+000
1.061994e+000	9.765060e+000
1.062238e+000	9.630925e+000
1.062482e+000	9.738232e+000
1.062726e+000	9.684578e+000
1.062970e+000	9.738232e+000
1.063214e+000	9.577270e+000
1.063458e+000	9.657751e+000
1.063702e+000	9.657751e+000
1.063947e+000	9.684578e+000
1.064191e+000	9.711405e+000
1.064435e+000	9.657751e+000
1.064679e+000	9.630925e+000
1.064923e+000	9.684578e+000
1.065167e+000	9.577270e+000
1.065411e+000	9.630925e+000
1.065655e+000	9.604097e+000
1.065899e+000	9.577270e+000
1.066143e+000	9.711405e+000
1.066387e+000	9.604097e+000
1.066632e+000	9.765060e+000
1.066876e+000	9.630925e+000
1.067120e+000	9.657751e+000
1.067364e+000	9.657751e+000
1.067608e+000	9.657751e+000
1.067852e+000	9.684578e+000
1.068096e+000	9.604097e+000
1.068340e+000	9.657751e+000
1.068584e+000	9.684578e+000
1.068828e+000	9.577270e+000
1.069072e+000	9.657751e+000
1.069316e+000	9.765060e+000
1.069561e+000	9.657751e+000
1.069805e+000	9.577270e+000
1.070049e+000	9.711405e+000
1.070293e+000	9.684578e+000
1.070537e+000	9.604097e+000
1.070781e+000	9.657751e+000
1.071025e+000	9.604097e+000
1.071269e+000	9.577270e+000
1.071513e+000	9.657751e+000
1.071757e+000	9.657751e+000
1.072001e+000	9.684578e+000
1.072245e+000	9.711405e+000
1.072490e+000	9.630925e+000
1.072734e+000	9.684578e+000
1.072978e+000	9.657751e+000
1.073222e+000	9.684578e+000
1.073466e+000	9.657751e+000
1.073710e+000	9.604097e+000
1.073954e+000	9.657751e+000
1.074198e+000	9.657751e+000
1.074442e+000	9.657751e+000
1.074686e+000	9.630925e+000
1.074930e+000	9.657751e+000
1.075175e+000	9.657751e+000
1.075419e+000	9.630925e+000
1.075663e+000	9.711405e+000
1.075907e+000	9.657751e+000
1.076151e+000	9.711405e+000
1.076395e+000	9.577270e+000
1.076639e+000	9.711405e+000
1.076883e+000	9.657751e+000
1.077127e+000	9.604097e+000
1.077371e+000	9.711405e+000
1.077615e+000	9.604097e+000
1.077859e+000	9.684578e+000
1.078104e+000	9.738232e+000
1.078348e+000	9.711405e+000
1.078592e+000	9.684578e+000
1.078836e+000	9.657751e+000
1.079080e+000	9.765060e+000
1.079324e+000	9.765060e+000
1.079568e+000	9.711405e+000
1.079812e+000	9.657751e+000
1.080056e+000	9.657751e+000
1.080300e+000	9.657751e+000
1.080544e+000	9.604097e+000
1.080788e+000	9.684578e+000
1.081033e+000	9.711405e+000
1.081277e+000	9.711405e+000
1.081521e+000	9.630925e+000
1.081765e+000	9.738232e+000
1.082009e+000	9.684578e+000
1.082253e+000	9.657751e+000
1.082497e+000	9.630925e+000
1.082741e+000	9.630925e+000
1.082985e+000	9.684578e+000
1.083229e+000	9.657751e+000
1.083473e+000	9.684578e+000
1.083718e+000	9.630925e+000
1.083962e+000	9.684578e+000
1.084206e+000	9.711405e+000
1.084450e+000	9.711405e+000
1.084694e+000	9.765060e+000
1.084938e+000	9.657751e+000
1.085182e+000	9.684578e+000
1.085426e+000	9.630925e+000
1.085670e+000	9.630925e+000
1.085914e+000	9.630925e+000
1.086158e+000	9.657751e+000
1.086402e+000	9.684578e+000
1.086647e+000	9.684578e+000
1.086891e+000	9.684578e+000
1.087135e+000	9.630925e+000
1.087379e+000	9.630925e+000
1.087623e+000	9.684578e+000
1.087867e+000	9.711405e+000
1.088111e+000	9.657751e+000
1.088355e+000	9.657751e+000
1.088599e+000	9.657751e+000
1.088843e+000	9.604097e+000
1.089087e+000	9.657751e+000
1.089331e+000	9.684578e+000
1.089576e+000	9.684578e+000
1.089820e+000	9.684578e+000
1.090064e+000	9.657751e+000
1.090308e+000	9.657751e+000
1.090552e+000	9.657751e+000
1.090796e+000	9.684578e+000
1.091040e+000	9.657751e+000
1.091284e+000	9.684578e+000
1.091528e+000	9.657751e+000
1.091772e+000	9.711405e+000
1.092016e+000	9.684578e+000
1.092261e+000	9.738232e+000
1.092505e+000	9.738232e+000
1.092749e+000	9.630925e+000
1.092993e+000	9.711405e+000
1.093237e+000	9.684578e+000
1.093481e+000	9.711405e+000
1.093725e+000	9.711405e+000
1.093969e+000	9.604097e+000
1.094213e+000	9.630925e+000
1.094457e+000	9.657751e+000
1.094701e+000	9.604097e+000
1.094945e+000	9.604097e+000
1.095190e+000	9.711405e+000
1.095434e+000	9.684578e+000
1.095678e+000	9.630925e+000
1.095922e+000	9.604097e+000
1.096166e+000	9.577270e+000
1.096410e+000	9.711405e+000
1.096654e+000	9.657751e+000
1.096898e+000	9.657751e+000
1.097142e+000	9.630925e+000
1.097386e+000	9.738232e+000
1.097630e+000	9.657751e+000
1.097874e+000	9.657751e+000
1.098119e+000	9.711405e+000
1.098363e+000	9.657751e+000
1.098607e+000	9.630925e+000
1.098851e+000	9.684578e+000
1.099095e+000	9.657751e+000
1.099339e+000	9.711405e+000
1.099583e+000	9.657751e+000
1.099827e+000	9.630925e+000
1.100071e+000	9.630925e+000
1.100315e+000	9.684578e+000
1.100559e+000	9.684578e+000
1.100804e+000	9.765060e+000
1.101048e+000	9.711405e+000
1.101292e+000	9.657751e+000
1.101536e+000	9.684578e+000
1.101780e+000	9.657751e+000
1.102024e+000	9.684578e+000
1.102268e+000	9.738232e+000
1.102512e+000	9.684578e+000
1.102756e+000	9.657751e+000
1.103000e+000	9.684578e+000
1.103244e+000	9.630925e+000
1.103488e+000	9.684578e+000
1.103733e+000	9.711405e+000
1.103977e+000	9.765060e+000
1.104221e+000	9.630925e+000
1.104465e+000	9.657751e+000
1.104709e+000	9.630925e+000
1.104953e+000	9.684578e+000
1.105197e+000	9.657751e+000
1.105441e+000	9.684578e+000
1.105685e+000	9.684578e+000
1.105929e+000	9.657751e+000
1.106173e+000	9.711405e+000
1.106417e+000	9.657751e+000
1.106662e+000	9.657751e+000
1.106906e+000	9.630925e+000
1.107150e+000	9.657751e+000
1.107394e+000	9.657751e+000
1.107638e+000	9.711405e+000
1.107882e+000	9.711405e+000
1.108126e+000	9.657751e+000
1.108370e+000	9.711405e+000
1.108614e+000	9.711405e+000
1.108858e+000	9.657751e+000
1.109102e+000	9.684578e+000
1.109346e+000	9.684578e+000
1.109591e+000	9.657751e+000
1.109835e+000	9.738232e+000
1.110079e+000	9.711405e+000
1.110323e+000	9.577270e+000
1.110567e+000	9.738232e+000
1.110811e+000	9.657751e+000
1.111055e+000	9.711405e+000
1.111299e+000	9.765060e+000
1.111543e+000	9.711405e+000
1.111787e+000	9.765060e+000
1.112031e+000	9.711405e+000
1.112276e+000	9.657751e+000
1.112520e+000	9.657751e+000
1.112764e+000	9.711405e+000
1.113008e+000	9.711405e+000
1.113252e+000	9.657751e+000
1.113496e+000	9.765060e+000
1.113740e+000	9.711405e+000
1.113984e+000	9.765060e+000
1.114228e+000	9.711405e+000
1.114472e+000	9.738232e+000
1.114716e+000	9.657751e+000
1.114960e+000	9.684578e+000
1.115205e+000	9.630925e+000
1.115449e+000	9.738232e+000
1.115693e+000	9.738232e+000
1.115937e+000	9.684578e+000
1.116181e+000	9.577270e+000
1.116425e+000	9.657751e+000
1.116669e+000	9.684578e+000
1.116913e+000	9.711405e+000
1.117157e+000	9.630925e+000
1.117401e+000	9.711405e+000
1.117645e+000	9.738232e+000
1.117889e+000	9.630925e+000
1.118134e+000	9.630925e+000
1.118378e+000	9.630925e+000
1.118622e+000	9.657751e+000
1.118866e+000	9.684578e+000
1.119110e+000	9.738232e+000
1.119354e+000	9.657751e+000
1.119598e+000	9.657751e+000
1.119842e+000	9.711405e+000
1.120086e+000	9.657751e+000
1.120330e+000	9.684578e+000
1.120574e+000	9.765060e+000
1.120819e+000	9.657751e+000
1.121063e+000	9.657751e+000
1.121307e+000	9.684578e+000
1.121551e+000	9.604097e+000
1.121795e+000	9.791886e+000
1.122039e+000	9.657751e+000
1.122283e+000	9.684578e+000
1.122527e+000	9.630925e+000
1.122771e+000	9.657751e+000
1.123015e+000	9.738232e+000
1.123259e+000	9.684578e+000
1.123503e+000	9.604097e+000
1.123748e+000	9.604097e+000
1.123992e+000	9.711405e+000
1.124236e+000	9.630925e+000
1.124480e+000	9.630925e+000
1.124724e+000	9.657751e+000
1.124968e+000	9.711405e+000
1.125212e+000	9.711405e+000
1.125456e+000	9.604097e+000
1.125700e+000	9.684578e+000
1.125944e+000	9.684578e+000
1.126188e+000	9.684578e+000
1.126432e+000	9.738232e+000
1.126677e+000	9.738232e+000
1.126921e+000	9.657751e+000
1.127165e+000	9.604097e+000
1.127409e+000	9.738232e+000
1.127653e+000	9.604097e+000
1.127897e+000	9.657751e+000
1.128141e+000	9.604097e+000
1.128385e+000	9.711405e+000
1.128629e+000	9.765060e+000
1.128873e+000	9.684578e+000
1.129117e+000	9.711405e+000
1.129362e+000	9.657751e+000
1.129606e+000	9.684578e+000
1.129850e+000	9.765060e+000
1.130094e+000	9.657751e+000
1.130338e+000	9.577270e+000
1.130582e+000	9.738232e+000
1.130826e+000	9.711405e+000
1.131070e+000	9.657751e+000
1.131314e+000	9.765060e+000
1.131558e+000	9.684578e+000
1.131802e+000	9.630925e+000
1.132046e+000	9.684578e+000
1.132291e+000	9.630925e+000
1.132535e+000	9.657751e+000
1.132779e+000	9.765060e+000
1.133023e+000	9.657751e+000
1.133267e+000	9.657751e+000
1.133511e+000	9.657751e+000
1.133755e+000	9.711405e+000
1.133999e+000	9.604097e+000
1.134243e+000	9.711405e+000
1.134487e+000	9.711405e+000
1.134731e+000	9.630925e+000
1.134975e+000	9.604097e+000
1.135220e+000	9.630925e+000
1.135464e+000	9.657751e+000
1.135708e+000	9.630925e+000
1.135952e+000	9.711405e+000
1.136196e+000	9.630925e+000
1.136440e+000	9.577270e+000
1.136684e+000	9.657751e+000
1.136928e+000	9.657751e+000
1.137172e+000	9.738232e+000
1.137416e+000	9.630925e+000
1.137660e+000	9.604097e+000
1.137905e+000	9.604097e+000
1.138149e+000	9.657751e+000
1.138393e+000	9.630925e+000
1.138637e+000	9.765060e+000
1.138881e+000	9.711405e+000
1.139125e+000	9.684578e+000
1.139369e+000	9.657751e+000
1.139613e+000	9.630925e+000
1.139857e+000	9.604097e+000
1.140101e+000	9.711405e+000
1.140345e+000	9.711405e+000
1.140589e+000	9.657751e+000
1.140834e+000	9.711405e+000
1.141078e+000	9.711405e+000
1.141322e+000	9.657751e+000
1.141566e+000	9.657751e+000
1.141810e+000	9.630925e+000
1.142054e+000	9.711405e+000
1.142298e+000	9.657751e+000
1.142542e+000	9.604097e+000
1.142786e+000	9.711405e+000
1.143030e+000	9.523616e+000
1.143274e+000	9.657751e+000
1.143518e+000	9.711405e+000
1.143763e+000	9.604097e+000
1.144007e+000	9.630925e+000
1.144251e+000	9.604097e+000
1.144495e+000	9.765060e+000
1.144739e+000	9.738232e+000
1.144983e+000	9.684578e+000
1.145227e+000	9.791886e+000
1.145471e+000	9.791886e+000
1.145715e+000	9.630925e+000
1.145959e+000	9.711405e+000
1.146203e+000	9.711405e+000
1.146448e+000	9.684578e+000
1.146692e+000	9.550443e+000
1.146936e+000	9.657751e+000
1.147180e+000	9.711405e+000
1.147424e+000	9.684578e+000
1.147668e+000	9.630925e+000
1.147912e+000	9.657751e+000
1.148156e+000	9.630925e+000
1.148400e+000	9.657751e+000
1.148644e+000	9.657751e+000
1.148888e+000	9.684578e+000
1.149132e+000	9.711405e+000
1.149377e+000	9.630925e+000
1.149621e+000	9.657751e+000
1.149865e+000	9.711405e+000
1.150109e+000	9.684578e+000
1.150353e+000	9.684578e+000
1.150597e+000	9.657751e+000
1.150841e+000	9.684578e+000
1.151085e+000	9.738232e+000
1.151329e+000	9.657751e+000
1.151573e+000	9.684578e+000
1.151817e+000	9.684578e+000
1.152061e+000	9.577270e+000
1.152306e+000	9.577270e+000
1.152550e+000	9.684578e+000
1.152794e+000	9.630925e+000
1.153038e+000	9.604097e+000
1.153282e+000	9.630925e+000
1.153526e+000	9.630925e+000
1.153770e+000	9.765060e+000
1.154014e+000	9.657751e+000
1.154258e+000	9.684578e+000
1.154502e+000	9.684578e+000
1.154746e+000	9.630925e+000
1.154991e+000	9.711405e+000
1.155235e+000	9.657751e+000
1.155479e+000	9.630925e+000
1.155723e+000	9.738232e+000
1.155967e+000	9.765060e+000
1.156211e+000	9.711405e+000
1.156455e+000	9.604097e+000
1.156699e+000	9.684578e+000
1.156943e+000	9.711405e+000
1.157187e+000	9.684578e+000
1.157431e+000	9.711405e+000
1.157675e+000	9.657751e+000
1.157920e+000	9.630925e+000
1.158164e+000	9.711405e+000
1.158408e+000	9.657751e+000
1.158652e+000	9.684578e+000
1.158896e+000	9.711405e+000
1.159140e+000	9.657751e+000
1.159384e+000	9.657751e+000
1.159628e+000	9.657751e+000
1.159872e+000	9.684578e+000
1.160116e+000	9.711405e+000
1.160360e+000	9.738232e+000
1.160604e+000	9.738232e+000
1.160849e+000	9.657751e+000
1.161093e+000	9.684578e+000
1.161337e+000	9.684578e+000
1.161581e+000	9.684578e+000
1.161825e+000	9.684578e+000
1.162069e+000	9.738232e+000
1.162313e+000	9.738232e+000
1.162557e+000	9.684578e+000
1.162801e+000	9.630925e+000
1.163045e+000	9.604097e+000
1.163289e+000	9.604097e+000
1.163534e+000	9.604097e+000
1.163778e+000	9.657751e+000
1.164022e+000	9.657751e+000
1.164266e+000	9.657751e+000
1.164510e+000	9.657751e+000
1.164754e+000	9.604097e+000
1.164998e+000	9.684578e+000
1.165242e+000	9.738232e+000
1.165486e+000	9.657751e+000
1.165730e+000	9.630925e+000
1.165974e+000	9.684578e+000
1.166218e+000	9.604097e+000
1.166463e+000	9.684578e+000
1.166707e+000	9.684578e+000
1.166951e+000	9.657751e+000
1.167195e+000	9.711405e+000
1.167439e+000	9.604097e+000
1.167683e+000	9.577270e+000
1.167927e+000	9.604097e+000
1.168171e+000	9.604097e+000
1.168415e+000	9.630925e+000
1.168659e+000	9.604097e+000
1.168903e+000	9.657751e+000
1.169147e+000	9.577270e+000
1.169392e+000	9.684578e+000
1.169636e+000	9.604097e+000
1.169880e+000	9.738232e+000
1.170124e+000	9.630925e+000
1.170368e+000	9.604097e+000
1.170612e+000	9.630925e+000
1.170856e+000	9.604097e+000
1.171100e+000	9.630925e+000
1.171344e+000	9.657751e+000
1.171588e+000	9.657751e+000
1.171832e+000	9.657751e+000
1.172077e+000	9.657751e+000
1.172321e+000	9.684578e+000
1.172565e+000	9.630925e+000
1.172809e+000	9.684578e+000
1.173053e+000	9.630925e+000
1.173297e+000	9.630925e+000
1.173541e+000	9.550443e+000
1.173785e+000	9.711405e+000
1.174029e+000	9.738232e+000
1.174273e+000	9.684578e+000
1.174517e+000	9.657751e+000
1.174761e+000	9.550443e+000
1.175006e+000	9.604097e+000
1.175250e+000	9.684578e+000
1.175494e+000	9.657751e+000
1.175738e+000	9.711405e+000
1.175982e+000	9.711405e+000
1.176226e+000	9.657751e+000
1.176470e+000	9.630925e+000
1.176714e+000	9.630925e+000
1.176958e+000	9.711405e+000
1.177202e+000	9.711405e+000
1.177446e+000	9.711405e+000
1.177690e+000	9.765060e+000
1.177935e+000	9.657751e+000
1.178179e+000	9.657751e+000
1.178423e+000	9.657751e+000
1.178667e+000	9.684578e+000
1.178911e+000	9.657751e+000
1.179155e+000	9.657751e+000
1.179399e+000	9.684578e+000
1.179643e+000	9.630925e+000
1.179887e+000	9.657751e+000
1.180131e+000	9.711405e+000
1.180375e+000	9.711405e+000
1.180620e+000	9.738232e+000
1.180864e+000	9.657751e+000
1.181108e+000	9.630925e+000
1.181352e+000	9.657751e+000
1.181596e+000	9.657751e+000
1.181840e+000	9.684578e+000
