    nm         	nm
2.862130e+002	-1.153529e+000
2.862820e+002	-1.207182e+000
2.863509e+002	-1.234008e+000
2.864198e+002	-1.180356e+000
2.864887e+002	-1.153529e+000
2.865577e+002	-1.234008e+000
2.866266e+002	-1.153529e+000
2.866955e+002	-1.073051e+000
2.867644e+002	-1.153529e+000
2.868333e+002	-1.126703e+000
2.869023e+002	-1.207182e+000
2.869712e+002	-1.180356e+000
2.870401e+002	-1.153529e+000
2.871090e+002	-1.180356e+000
2.871780e+002	-1.153529e+000
2.872469e+002	-1.099877e+000
2.873158e+002	-1.099877e+000
2.873847e+002	-1.180356e+000
2.874536e+002	-1.126703e+000
2.875226e+002	-1.046224e+000
2.875915e+002	-1.099877e+000
2.876604e+002	-1.180356e+000
2.877293e+002	-1.153529e+000
2.877983e+002	-1.073051e+000
2.878672e+002	-1.073051e+000
2.879361e+002	-1.046224e+000
2.880050e+002	-1.126703e+000
2.880739e+002	-1.126703e+000
2.881429e+002	-1.260835e+000
2.882118e+002	-1.260835e+000
2.882807e+002	-1.073051e+000
2.883496e+002	-1.019398e+000
2.884186e+002	-1.099877e+000
2.884875e+002	-1.126703e+000
2.885564e+002	-1.126703e+000
2.886253e+002	-1.126703e+000
2.886943e+002	-1.153529e+000
2.887632e+002	-1.234008e+000
2.888321e+002	-1.287661e+000
2.889010e+002	-1.153529e+000
2.889699e+002	-1.207182e+000
2.890389e+002	-1.207182e+000
2.891078e+002	-1.180356e+000
2.891767e+002	-1.180356e+000
2.892456e+002	-1.073051e+000
2.893146e+002	-1.180356e+000
2.893835e+002	-1.234008e+000
2.894524e+002	-1.234008e+000
2.895213e+002	-1.153529e+000
2.895902e+002	-1.260835e+000
2.896592e+002	-1.314487e+000
2.897281e+002	-1.394966e+000
2.897970e+002	-1.153529e+000
2.898659e+002	-1.180356e+000
2.899349e+002	-1.234008e+000
2.900038e+002	-1.341313e+000
2.900727e+002	-1.207182e+000
2.901416e+002	-1.234008e+000
2.902106e+002	-1.153529e+000
2.902795e+002	-1.260835e+000
2.903484e+002	-1.180356e+000
2.904173e+002	-1.126703e+000
2.904862e+002	-1.260835e+000
2.905552e+002	-1.287661e+000
2.906241e+002	-1.153529e+000
2.906930e+002	-1.234008e+000
2.907619e+002	-1.207182e+000
2.908309e+002	-1.207182e+000
2.908998e+002	-1.314487e+000
2.909687e+002	-1.153529e+000
2.910376e+002	-9.657457e-001
2.911065e+002	-1.046224e+000
2.911755e+002	-1.207182e+000
2.912444e+002	-1.099877e+000
2.913133e+002	-9.925719e-001
2.913822e+002	-1.099877e+000
2.914512e+002	-1.180356e+000
2.915201e+002	-1.260835e+000
2.915890e+002	-1.234008e+000
2.916579e+002	-1.180356e+000
2.917268e+002	-1.180356e+000
2.917958e+002	-1.180356e+000
2.918647e+002	-1.180356e+000
2.919336e+002	-1.073051e+000
2.920025e+002	-1.153529e+000
2.920715e+002	-1.260835e+000
2.921404e+002	-1.234008e+000
2.922093e+002	-1.126703e+000
2.922782e+002	-1.099877e+000
2.923472e+002	-1.126703e+000
2.924161e+002	-1.180356e+000
2.924850e+002	-1.099877e+000
2.925539e+002	-1.153529e+000
2.926228e+002	-1.260835e+000
2.926918e+002	-1.180356e+000
2.927607e+002	-1.099877e+000
2.928296e+002	-1.180356e+000
2.928985e+002	-1.180356e+000
2.929675e+002	-1.207182e+000
2.930364e+002	-1.126703e+000
2.931053e+002	-1.153529e+000
2.931742e+002	-1.126703e+000
2.932431e+002	-1.234008e+000
2.933121e+002	-1.126703e+000
2.933810e+002	-1.153529e+000
2.934499e+002	-1.260835e+000
2.935188e+002	-1.234008e+000
2.935878e+002	-1.153529e+000
2.936567e+002	-1.099877e+000
2.937256e+002	-1.234008e+000
2.937945e+002	-1.180356e+000
2.938635e+002	-1.234008e+000
2.939324e+002	-1.287661e+000
2.940013e+002	-1.234008e+000
2.940702e+002	-1.046224e+000
2.941391e+002	-1.099877e+000
2.942081e+002	-1.314487e+000
2.942770e+002	-1.287661e+000
2.943459e+002	-1.126703e+000
2.944148e+002	-1.180356e+000
2.944838e+002	-1.234008e+000
2.945527e+002	-1.260835e+000
2.946216e+002	-1.234008e+000
2.946905e+002	-1.153529e+000
2.947594e+002	-1.126703e+000
2.948284e+002	-1.207182e+000
2.948973e+002	-1.126703e+000
2.949662e+002	-1.153529e+000
2.950351e+002	-1.099877e+000
2.951041e+002	-1.180356e+000
2.951730e+002	-1.180356e+000
2.952419e+002	-1.180356e+000
2.953108e+002	-1.207182e+000
2.953797e+002	-1.153529e+000
2.954487e+002	-1.099877e+000
2.955176e+002	-1.314487e+000
2.955865e+002	-1.287661e+000
2.956554e+002	-1.287661e+000
2.957244e+002	-1.180356e+000
2.957933e+002	-1.180356e+000
2.958622e+002	-1.207182e+000
2.959311e+002	-1.126703e+000
2.960001e+002	-1.099877e+000
2.960690e+002	-1.207182e+000
2.961379e+002	-1.207182e+000
2.962068e+002	-1.126703e+000
2.962757e+002	-1.153529e+000
2.963447e+002	-1.234008e+000
2.964136e+002	-1.287661e+000
2.964825e+002	-1.287661e+000
2.965514e+002	-1.180356e+000
2.966204e+002	-1.287661e+000
2.966893e+002	-1.287661e+000
2.967582e+002	-1.180356e+000
2.968271e+002	-1.207182e+000
2.968960e+002	-1.234008e+000
2.969650e+002	-1.234008e+000
2.970339e+002	-1.207182e+000
2.971028e+002	-1.126703e+000
2.971717e+002	-1.099877e+000
2.972407e+002	-1.180356e+000
2.973096e+002	-1.180356e+000
2.973785e+002	-1.073051e+000
2.974474e+002	-1.234008e+000
2.975164e+002	-1.234008e+000
2.975853e+002	-1.180356e+000
2.976542e+002	-1.153529e+000
2.977231e+002	-1.126703e+000
2.977920e+002	-1.153529e+000
2.978610e+002	-1.207182e+000
2.979299e+002	-1.341313e+000
2.979988e+002	-1.260835e+000
2.980677e+002	-1.260835e+000
2.981367e+002	-1.180356e+000
2.982056e+002	-1.126703e+000
2.982745e+002	-1.207182e+000
2.983434e+002	-1.180356e+000
2.984123e+002	-1.153529e+000
2.984813e+002	-1.207182e+000
2.985502e+002	-1.207182e+000
2.986191e+002	-1.099877e+000
2.986880e+002	-1.073051e+000
2.987570e+002	-1.153529e+000
2.988259e+002	-1.180356e+000
2.988948e+002	-1.234008e+000
2.989637e+002	-1.207182e+000
2.990326e+002	-1.180356e+000
2.991016e+002	-1.153529e+000
2.991705e+002	-1.153529e+000
2.992394e+002	-1.207182e+000
2.993083e+002	-1.153529e+000
2.993773e+002	-1.099877e+000
2.994462e+002	-1.073051e+000
2.995151e+002	-1.099877e+000
2.995840e+002	-1.073051e+000
2.996530e+002	-1.180356e+000
2.997219e+002	-1.180356e+000
2.997908e+002	-1.207182e+000
2.998597e+002	-1.153529e+000
2.999286e+002	-1.153529e+000
2.999976e+002	-1.234008e+000
3.000665e+002	-1.126703e+000
3.001354e+002	-1.019398e+000
3.002043e+002	-1.126703e+000
3.002733e+002	-1.314487e+000
3.003422e+002	-1.180356e+000
3.004111e+002	-1.234008e+000
3.004800e+002	-1.260835e+000
3.005489e+002	-1.207182e+000
3.006179e+002	-1.099877e+000
3.006868e+002	-1.180356e+000
3.007557e+002	-1.260835e+000
3.008246e+002	-1.260835e+000
3.008936e+002	-1.207182e+000
3.009625e+002	-1.099877e+000
3.010314e+002	-1.153529e+000
3.011003e+002	-1.126703e+000
3.011693e+002	-1.287661e+000
3.012382e+002	-1.234008e+000
3.013071e+002	-1.234008e+000
3.013760e+002	-1.207182e+000
3.014449e+002	-1.126703e+000
3.015139e+002	-1.180356e+000
3.015828e+002	-1.180356e+000
3.016517e+002	-1.046224e+000
3.017206e+002	-1.180356e+000
3.017896e+002	-1.153529e+000
3.018585e+002	-1.180356e+000
3.019274e+002	-1.153529e+000
3.019963e+002	-1.099877e+000
3.020652e+002	-1.207182e+000
3.021342e+002	-1.073051e+000
3.022031e+002	-1.099877e+000
3.022720e+002	-1.126703e+000
3.023409e+002	-1.207182e+000
3.024099e+002	-1.126703e+000
3.024788e+002	-1.126703e+000
3.025477e+002	-1.126703e+000
3.026166e+002	-1.260835e+000
3.026855e+002	-1.180356e+000
3.027545e+002	-1.234008e+000
3.028234e+002	-1.287661e+000
3.028923e+002	-1.260835e+000
3.029612e+002	-1.207182e+000
3.030302e+002	-1.046224e+000
3.030991e+002	-1.260835e+000
3.031680e+002	-1.234008e+000
3.032369e+002	-1.153529e+000
3.033059e+002	-1.153529e+000
3.033748e+002	-1.180356e+000
3.034437e+002	-1.126703e+000
3.035126e+002	-1.099877e+000
3.035815e+002	-1.234008e+000
3.036505e+002	-1.260835e+000
3.037194e+002	-1.234008e+000
3.037883e+002	-1.234008e+000
3.038572e+002	-1.207182e+000
3.039262e+002	-1.260835e+000
3.039951e+002	-1.287661e+000
3.040640e+002	-1.260835e+000
3.041329e+002	-1.287661e+000
3.042018e+002	-1.126703e+000
3.042708e+002	-1.046224e+000
3.043397e+002	-1.073051e+000
3.044086e+002	-1.314487e+000
3.044775e+002	-1.314487e+000
3.045465e+002	-1.180356e+000
3.046154e+002	-1.207182e+000
3.046843e+002	-1.180356e+000
3.047532e+002	-1.207182e+000
3.048222e+002	-1.207182e+000
3.048911e+002	-1.260835e+000
3.049600e+002	-1.368140e+000
3.050289e+002	-1.207182e+000
3.050978e+002	-1.234008e+000
3.051668e+002	-1.260835e+000
3.052357e+002	-1.260835e+000
3.053046e+002	-1.260835e+000
3.053735e+002	-1.287661e+000
3.054425e+002	-1.314487e+000
3.055114e+002	-1.207182e+000
3.055803e+002	-1.260835e+000
3.056492e+002	-1.260835e+000
3.057181e+002	-1.126703e+000
3.057871e+002	-1.287661e+000
3.058560e+002	-1.287661e+000
3.059249e+002	-1.180356e+000
3.059938e+002	-1.126703e+000
3.060628e+002	-1.180356e+000
3.061317e+002	-1.207182e+000
3.062006e+002	-1.180356e+000
3.062695e+002	-1.234008e+000
3.063384e+002	-1.180356e+000
3.064074e+002	-1.126703e+000
3.064763e+002	-1.153529e+000
3.065452e+002	-1.126703e+000
3.066141e+002	-1.180356e+000
3.066831e+002	-1.099877e+000
3.067520e+002	-1.019398e+000
3.068209e+002	-1.153529e+000
3.068898e+002	-1.099877e+000
3.069588e+002	-1.234008e+000
3.070277e+002	-1.234008e+000
3.070966e+002	-1.099877e+000
3.071655e+002	-1.019398e+000
3.072344e+002	-1.073051e+000
3.073034e+002	-9.657457e-001
3.073723e+002	-1.126703e+000
3.074412e+002	-1.126703e+000
3.075101e+002	-1.234008e+000
3.075791e+002	-1.153529e+000
3.076480e+002	-1.126703e+000
3.077169e+002	-1.099877e+000
3.077858e+002	-1.207182e+000
3.078547e+002	-1.287661e+000
3.079237e+002	-1.287661e+000
3.079926e+002	-1.099877e+000
3.080615e+002	-1.180356e+000
3.081304e+002	-1.153529e+000
3.081994e+002	-1.207182e+000
3.082683e+002	-1.153529e+000
3.083372e+002	-9.925719e-001
3.084061e+002	-1.073051e+000
3.084751e+002	-1.073051e+000
3.085440e+002	-1.153529e+000
3.086129e+002	-1.126703e+000
3.086818e+002	-1.234008e+000
3.087507e+002	-1.314487e+000
3.088197e+002	-1.099877e+000
3.088886e+002	-1.180356e+000
3.089575e+002	-1.180356e+000
3.090264e+002	-1.099877e+000
3.090954e+002	-1.153529e+000
3.091643e+002	-1.207182e+000
3.092332e+002	-1.287661e+000
3.093021e+002	-1.368140e+000
3.093710e+002	-1.314487e+000
3.094400e+002	-1.234008e+000
3.095089e+002	-1.180356e+000
3.095778e+002	-1.207182e+000
3.096467e+002	-1.073051e+000
3.097157e+002	-1.019398e+000
3.097846e+002	-1.180356e+000
3.098535e+002	-1.180356e+000
3.099224e+002	-1.180356e+000
3.099913e+002	-1.234008e+000
3.100603e+002	-1.260835e+000
3.101292e+002	-1.207182e+000
3.101981e+002	-1.180356e+000
3.102670e+002	-1.180356e+000
3.103360e+002	-1.153529e+000
3.104049e+002	-1.207182e+000
3.104738e+002	-1.207182e+000
3.105427e+002	-1.153529e+000
3.106117e+002	-1.099877e+000
3.106806e+002	-1.260835e+000
3.107495e+002	-1.421792e+000
3.108184e+002	-1.180356e+000
3.108873e+002	-1.207182e+000
3.109563e+002	-1.314487e+000
3.110252e+002	-1.126703e+000
3.110941e+002	-1.180356e+000
3.111630e+002	-1.260835e+000
3.112320e+002	-1.287661e+000
3.113009e+002	-1.314487e+000
3.113698e+002	-1.180356e+000
3.114387e+002	-1.126703e+000
3.115076e+002	-1.180356e+000
3.115766e+002	-1.287661e+000
3.116455e+002	-1.260835e+000
3.117144e+002	-1.207182e+000
3.117833e+002	-1.180356e+000
3.118523e+002	-1.153529e+000
3.119212e+002	-1.073051e+000
3.119901e+002	-1.099877e+000
3.120590e+002	-1.099877e+000
3.121280e+002	-1.260835e+000
3.121969e+002	-1.207182e+000
3.122658e+002	-1.234008e+000
3.123347e+002	-1.207182e+000
3.124036e+002	-1.207182e+000
3.124726e+002	-1.180356e+000
3.125415e+002	-1.234008e+000
3.126104e+002	-1.207182e+000
3.126793e+002	-1.126703e+000
3.127483e+002	-1.073051e+000
3.128172e+002	-1.207182e+000
3.128861e+002	-1.260835e+000
3.129550e+002	-1.260835e+000
3.130239e+002	-1.207182e+000
3.130929e+002	-1.126703e+000
3.131618e+002	-1.180356e+000
3.132307e+002	-1.126703e+000
3.132996e+002	-1.153529e+000
3.133686e+002	-1.180356e+000
3.134375e+002	-1.099877e+000
3.135064e+002	-1.153529e+000
3.135753e+002	-1.180356e+000
3.136443e+002	-1.207182e+000
3.137132e+002	-1.207182e+000
3.137821e+002	-1.180356e+000
3.138510e+002	-1.126703e+000
3.139199e+002	-1.234008e+000
3.139889e+002	-1.207182e+000
3.140578e+002	-1.260835e+000
3.141267e+002	-1.341313e+000
3.141956e+002	-1.099877e+000
3.142646e+002	-1.126703e+000
3.143335e+002	-1.234008e+000
3.144024e+002	-1.207182e+000
3.144713e+002	-1.126703e+000
3.145402e+002	-1.126703e+000
3.146092e+002	-1.207182e+000
3.146781e+002	-1.368140e+000
3.147470e+002	-1.287661e+000
3.148159e+002	-1.153529e+000
3.148849e+002	-1.207182e+000
3.149538e+002	-1.260835e+000
3.150227e+002	-1.126703e+000
3.150916e+002	-1.153529e+000
3.151605e+002	-1.260835e+000
3.152295e+002	-1.207182e+000
3.152984e+002	-1.153529e+000
3.153673e+002	-1.126703e+000
3.154362e+002	-1.260835e+000
3.155052e+002	-1.207182e+000
3.155741e+002	-1.180356e+000
3.156430e+002	-1.234008e+000
3.157119e+002	-1.287661e+000
3.157809e+002	-1.180356e+000
3.158498e+002	-1.234008e+000
3.159187e+002	-1.314487e+000
3.159876e+002	-1.287661e+000
3.160565e+002	-1.207182e+000
3.161255e+002	-1.126703e+000
3.161944e+002	-1.153529e+000
3.162633e+002	-1.073051e+000
3.163322e+002	-1.073051e+000
3.164012e+002	-1.234008e+000
3.164701e+002	-1.180356e+000
3.165390e+002	-1.126703e+000
3.166079e+002	-1.260835e+000
3.166768e+002	-1.234008e+000
3.167458e+002	-1.073051e+000
3.168147e+002	-1.126703e+000
3.168836e+002	-1.207182e+000
3.169525e+002	-1.126703e+000
3.170215e+002	-1.099877e+000
3.170904e+002	-1.073051e+000
3.171593e+002	-1.207182e+000
3.172282e+002	-1.260835e+000
3.172972e+002	-1.341313e+000
3.173661e+002	-1.180356e+000
3.174350e+002	-1.180356e+000
3.175039e+002	-1.287661e+000
3.175728e+002	-1.234008e+000
3.176418e+002	-1.153529e+000
3.177107e+002	-1.153529e+000
3.177796e+002	-1.019398e+000
3.178485e+002	-1.126703e+000
3.179175e+002	-1.180356e+000
3.179864e+002	-1.126703e+000
3.180553e+002	-1.099877e+000
3.181242e+002	-1.099877e+000
3.181931e+002	-1.207182e+000
3.182621e+002	-1.207182e+000
3.183310e+002	-1.260835e+000
3.183999e+002	-1.287661e+000
3.184688e+002	-1.180356e+000
3.185378e+002	-1.207182e+000
3.186067e+002	-1.153529e+000
3.186756e+002	-1.126703e+000
3.187445e+002	-1.180356e+000
3.188134e+002	-1.287661e+000
3.188824e+002	-1.180356e+000
3.189513e+002	-1.099877e+000
3.190202e+002	-1.099877e+000
3.190891e+002	-1.126703e+000
3.191581e+002	-1.126703e+000
3.192270e+002	-1.207182e+000
3.192959e+002	-1.207182e+000
3.193648e+002	-1.260835e+000
3.194338e+002	-1.287661e+000
3.195027e+002	-1.260835e+000
3.195716e+002	-1.126703e+000
3.196405e+002	-1.180356e+000
3.197094e+002	-1.180356e+000
3.197784e+002	-1.180356e+000
3.198473e+002	-1.180356e+000
3.199162e+002	-1.153529e+000
3.199851e+002	-1.207182e+000
3.200541e+002	-1.234008e+000
3.201230e+002	-1.099877e+000
3.201919e+002	-1.287661e+000
3.202608e+002	-1.153529e+000
3.203297e+002	-1.234008e+000
3.203987e+002	-1.126703e+000
3.204676e+002	-1.126703e+000
3.205365e+002	-1.207182e+000
3.206054e+002	-1.180356e+000
3.206744e+002	-1.207182e+000
3.207433e+002	-1.207182e+000
3.208122e+002	-1.180356e+000
3.208811e+002	-1.153529e+000
3.209501e+002	-1.341313e+000
3.210190e+002	-1.180356e+000
3.210879e+002	-1.180356e+000
3.211568e+002	-1.207182e+000
3.212257e+002	-1.153529e+000
3.212947e+002	-1.019398e+000
3.213636e+002	-1.073051e+000
3.214325e+002	-1.153529e+000
3.215014e+002	-1.180356e+000
3.215704e+002	-1.180356e+000
3.216393e+002	-1.153529e+000
3.217082e+002	-1.260835e+000
3.217771e+002	-1.234008e+000
3.218460e+002	-1.207182e+000
3.219150e+002	-1.180356e+000
3.219839e+002	-1.099877e+000
3.220528e+002	-1.153529e+000
3.221217e+002	-1.207182e+000
3.221907e+002	-1.207182e+000
3.222596e+002	-1.073051e+000
3.223285e+002	-1.234008e+000
3.223974e+002	-1.207182e+000
3.224663e+002	-1.126703e+000
3.225353e+002	-1.260835e+000
3.226042e+002	-1.153529e+000
3.226731e+002	-1.234008e+000
3.227420e+002	-1.180356e+000
3.228110e+002	-1.314487e+000
3.228799e+002	-1.260835e+000
3.229488e+002	-1.180356e+000
3.230177e+002	-1.180356e+000
3.230867e+002	-1.234008e+000
3.231556e+002	-1.260835e+000
3.232245e+002	-1.234008e+000
3.232934e+002	-1.180356e+000
3.233623e+002	-1.153529e+000
3.234313e+002	-1.153529e+000
3.235002e+002	-1.153529e+000
3.235691e+002	-1.153529e+000
3.236380e+002	-1.153529e+000
3.237070e+002	-1.153529e+000
3.237759e+002	-1.126703e+000
3.238448e+002	-1.073051e+000
3.239137e+002	-1.046224e+000
3.239826e+002	-1.126703e+000
3.240516e+002	-1.180356e+000
3.241205e+002	-1.126703e+000
3.241894e+002	-1.073051e+000
3.242583e+002	-1.019398e+000
3.243273e+002	-1.260835e+000
3.243962e+002	-1.287661e+000
3.244651e+002	-1.073051e+000
3.245340e+002	-1.099877e+000
3.246030e+002	-1.260835e+000
3.246719e+002	-1.341313e+000
3.247408e+002	-1.260835e+000
3.248097e+002	-1.180356e+000
3.248786e+002	-1.126703e+000
3.249476e+002	-1.234008e+000
3.250165e+002	-1.341313e+000
3.250854e+002	-1.260835e+000
3.251543e+002	-1.234008e+000
3.252233e+002	-1.207182e+000
3.252922e+002	-1.234008e+000
3.253611e+002	-1.126703e+000
3.254300e+002	-1.073051e+000
3.254989e+002	-1.234008e+000
3.255679e+002	-1.234008e+000
3.256368e+002	-1.180356e+000
3.257057e+002	-1.126703e+000
3.257746e+002	-1.099877e+000
3.258436e+002	-1.153529e+000
3.259125e+002	-1.099877e+000
3.259814e+002	-1.126703e+000
3.260503e+002	-1.153529e+000
3.261192e+002	-1.180356e+000
3.261882e+002	-1.126703e+000
3.262571e+002	-1.046224e+000
3.263260e+002	-1.073051e+000
3.263949e+002	-1.073051e+000
3.264639e+002	-1.099877e+000
3.265328e+002	-1.046224e+000
3.266017e+002	-1.207182e+000
3.266706e+002	-1.099877e+000
3.267396e+002	-1.180356e+000
3.268085e+002	-1.180356e+000
3.268774e+002	-1.180356e+000
3.269463e+002	-1.126703e+000
3.270152e+002	-1.099877e+000
3.270842e+002	-1.207182e+000
3.271531e+002	-1.260835e+000
3.272220e+002	-1.180356e+000
3.272909e+002	-1.153529e+000
3.273599e+002	-1.260835e+000
3.274288e+002	-1.180356e+000
3.274977e+002	-1.180356e+000
3.275666e+002	-1.153529e+000
3.276355e+002	-1.153529e+000
3.277045e+002	-1.073051e+000
3.277734e+002	-1.126703e+000
3.278423e+002	-1.234008e+000
3.279112e+002	-1.153529e+000
3.279802e+002	-1.180356e+000
3.280491e+002	-1.207182e+000
3.281180e+002	-1.234008e+000
3.281869e+002	-1.234008e+000
3.282559e+002	-1.207182e+000
3.283248e+002	-1.073051e+000
3.283937e+002	-1.046224e+000
3.284626e+002	-1.073051e+000
3.285315e+002	-1.099877e+000
3.286005e+002	-1.073051e+000
3.286694e+002	-1.207182e+000
3.287383e+002	-1.314487e+000
3.288072e+002	-1.234008e+000
3.288762e+002	-1.099877e+000
3.289451e+002	-1.180356e+000
3.290140e+002	-1.207182e+000
3.290829e+002	-1.234008e+000
3.291518e+002	-1.099877e+000
3.292208e+002	-1.180356e+000
3.292897e+002	-1.207182e+000
3.293586e+002	-1.073051e+000
3.294275e+002	-1.073051e+000
3.294965e+002	-9.925719e-001
3.295654e+002	-1.099877e+000
3.296343e+002	-1.073051e+000
3.297032e+002	-1.126703e+000
3.297721e+002	-1.073051e+000
3.298411e+002	-1.099877e+000
3.299100e+002	-1.153529e+000
3.299789e+002	-1.153529e+000
3.300478e+002	-1.180356e+000
3.301168e+002	-1.260835e+000
3.301857e+002	-1.207182e+000
3.302546e+002	-1.207182e+000
3.303235e+002	-1.207182e+000
3.303925e+002	-1.153529e+000
3.304614e+002	-1.126703e+000
3.305303e+002	-1.234008e+000
3.305992e+002	-1.234008e+000
3.306681e+002	-1.234008e+000
3.307371e+002	-1.126703e+000
3.308060e+002	-1.019398e+000
3.308749e+002	-1.073051e+000
3.309438e+002	-1.126703e+000
3.310128e+002	-1.153529e+000
3.310817e+002	-1.207182e+000
3.311506e+002	-1.073051e+000
3.312195e+002	-1.073051e+000
3.312884e+002	-1.368140e+000
3.313574e+002	-1.314487e+000
3.314263e+002	-1.180356e+000
3.314952e+002	-1.153529e+000
3.315641e+002	-1.207182e+000
3.316331e+002	-1.234008e+000
3.317020e+002	-1.180356e+000
3.317709e+002	-1.234008e+000
3.318398e+002	-1.153529e+000
3.319088e+002	-1.207182e+000
3.319777e+002	-1.207182e+000
3.320466e+002	-1.260835e+000
3.321155e+002	-1.260835e+000
3.321844e+002	-1.260835e+000
3.322534e+002	-1.180356e+000
3.323223e+002	-1.046224e+000
3.323912e+002	-1.073051e+000
3.324601e+002	-1.153529e+000
3.325291e+002	-1.153529e+000
3.325980e+002	-1.234008e+000
3.326669e+002	-1.260835e+000
3.327358e+002	-1.180356e+000
3.328047e+002	-1.019398e+000
3.328737e+002	-1.126703e+000
3.329426e+002	-1.126703e+000
3.330115e+002	-1.260835e+000
3.330804e+002	-1.314487e+000
3.331494e+002	-1.314487e+000
3.332183e+002	-1.099877e+000
3.332872e+002	-9.657457e-001
3.333561e+002	-1.019398e+000
3.334250e+002	-1.180356e+000
3.334940e+002	-1.153529e+000
3.335629e+002	-1.234008e+000
3.336318e+002	-1.207182e+000
3.337007e+002	-1.153529e+000
3.337697e+002	-1.153529e+000
3.338386e+002	-1.099877e+000
3.339075e+002	-1.234008e+000
3.339764e+002	-1.234008e+000
3.340454e+002	-1.180356e+000
3.341143e+002	-1.153529e+000
3.341832e+002	-1.073051e+000
3.342521e+002	-1.126703e+000
3.343210e+002	-1.153529e+000
3.343900e+002	-1.207182e+000
3.344589e+002	-1.126703e+000
3.345278e+002	-1.073051e+000
3.345967e+002	-1.260835e+000
3.346657e+002	-1.341313e+000
3.347346e+002	-1.234008e+000
3.348035e+002	-1.073051e+000
3.348724e+002	-1.019398e+000
3.349413e+002	-1.019398e+000
3.350103e+002	-1.046224e+000
3.350792e+002	-1.019398e+000
3.351481e+002	-1.099877e+000
3.352170e+002	-1.099877e+000
3.352860e+002	-1.073051e+000
3.353549e+002	-1.153529e+000
3.354238e+002	-1.314487e+000
3.354927e+002	-1.234008e+000
3.355617e+002	-1.207182e+000
3.356306e+002	-1.153529e+000
3.356995e+002	-1.314487e+000
3.357684e+002	-1.207182e+000
3.358373e+002	-1.180356e+000
3.359063e+002	-1.207182e+000
3.359752e+002	-1.153529e+000
3.360441e+002	-1.234008e+000
3.361130e+002	-1.234008e+000
3.361820e+002	-1.126703e+000
3.362509e+002	-1.126703e+000
3.363198e+002	-1.234008e+000
3.363887e+002	-1.180356e+000
3.364576e+002	-1.207182e+000
3.365266e+002	-1.341313e+000
3.365955e+002	-1.234008e+000
3.366644e+002	-1.126703e+000
3.367333e+002	-1.260835e+000
3.368023e+002	-1.207182e+000
3.368712e+002	-1.099877e+000
3.369401e+002	-1.180356e+000
3.370090e+002	-1.153529e+000
3.370779e+002	-1.126703e+000
3.371469e+002	-1.234008e+000
3.372158e+002	-1.180356e+000
3.372847e+002	-1.207182e+000
3.373536e+002	-1.207182e+000
3.374226e+002	-1.368140e+000
3.374915e+002	-1.234008e+000
3.375604e+002	-1.153529e+000
3.376293e+002	-1.207182e+000
3.376983e+002	-1.180356e+000
3.377672e+002	-1.180356e+000
3.378361e+002	-1.153529e+000
3.379050e+002	-1.234008e+000
3.379739e+002	-1.180356e+000
3.380429e+002	-1.126703e+000
3.381118e+002	-1.234008e+000
3.381807e+002	-1.260835e+000
3.382496e+002	-1.341313e+000
3.383186e+002	-1.394966e+000
3.383875e+002	-1.260835e+000
3.384564e+002	-1.153529e+000
3.385253e+002	-1.260835e+000
3.385942e+002	-1.314487e+000
3.386632e+002	-1.287661e+000
3.387321e+002	-1.234008e+000
3.388010e+002	-1.126703e+000
3.388699e+002	-1.153529e+000
3.389389e+002	-1.153529e+000
3.390078e+002	-1.153529e+000
3.390767e+002	-1.180356e+000
3.391456e+002	-1.260835e+000
3.392146e+002	-1.314487e+000
3.392835e+002	-1.207182e+000
3.393524e+002	-1.126703e+000
3.394213e+002	-1.099877e+000
3.394902e+002	-1.180356e+000
3.395592e+002	-1.287661e+000
3.396281e+002	-1.126703e+000
3.396970e+002	-1.099877e+000
3.397659e+002	-1.153529e+000
3.398349e+002	-1.099877e+000
3.399038e+002	-1.180356e+000
3.399727e+002	-1.180356e+000
3.400416e+002	-1.073051e+000
3.401105e+002	-1.207182e+000
3.401795e+002	-1.314487e+000
3.402484e+002	-1.234008e+000
3.403173e+002	-1.153529e+000
3.403862e+002	-1.180356e+000
3.404552e+002	-1.180356e+000
3.405241e+002	-9.925719e-001
3.405930e+002	-1.073051e+000
3.406619e+002	-1.234008e+000
3.407308e+002	-1.180356e+000
3.407998e+002	-1.019398e+000
3.408687e+002	-1.073051e+000
3.409376e+002	-1.153529e+000
3.410065e+002	-1.126703e+000
3.410755e+002	-1.260835e+000
3.411444e+002	-1.314487e+000
3.412133e+002	-1.073051e+000
3.412822e+002	-1.073051e+000
3.413512e+002	-1.073051e+000
3.414201e+002	-1.153529e+000
3.414890e+002	-1.180356e+000
3.415579e+002	-1.153529e+000
3.416268e+002	-1.126703e+000
3.416958e+002	-1.099877e+000
3.417647e+002	-1.180356e+000
3.418336e+002	-1.207182e+000
3.419025e+002	-1.207182e+000
3.419715e+002	-1.234008e+000
3.420404e+002	-1.099877e+000
3.421093e+002	-1.046224e+000
3.421782e+002	-1.287661e+000
3.422471e+002	-1.287661e+000
3.423161e+002	-1.180356e+000
3.423850e+002	-1.126703e+000
3.424539e+002	-1.046224e+000
3.425228e+002	-9.925719e-001
3.425918e+002	-1.180356e+000
3.426607e+002	-1.153529e+000
3.427296e+002	-1.046224e+000
3.427985e+002	-1.046224e+000
3.428675e+002	-1.126703e+000
