    µm         	nm
1.008245e+000	2.868876e+000
1.008468e+000	2.838992e+000
1.008690e+000	2.809108e+000
1.008913e+000	2.779224e+000
1.009135e+000	2.838992e+000
1.009358e+000	2.838992e+000
1.009580e+000	2.868876e+000
1.009803e+000	2.868876e+000
1.010025e+000	2.898760e+000
1.010248e+000	2.809108e+000
1.010470e+000	2.838992e+000
1.010693e+000	2.838992e+000
1.010915e+000	2.868876e+000
1.011138e+000	2.898760e+000
1.011360e+000	2.809108e+000
1.011583e+000	2.838992e+000
1.011805e+000	2.838992e+000
1.012028e+000	2.809108e+000
1.012250e+000	2.838992e+000
1.012473e+000	2.809108e+000
1.012695e+000	2.838992e+000
1.012918e+000	2.868876e+000
1.013140e+000	2.898760e+000
1.013363e+000	2.838992e+000
1.013585e+000	2.928644e+000
1.013808e+000	2.868876e+000
1.014030e+000	2.809108e+000
1.014253e+000	2.868876e+000
1.014475e+000	2.838992e+000
1.014698e+000	2.898760e+000
1.014920e+000	2.868876e+000
1.015143e+000	2.868876e+000
1.015365e+000	2.838992e+000
1.015587e+000	2.809108e+000
1.015810e+000	2.898760e+000
1.016032e+000	2.928644e+000
1.016255e+000	2.868876e+000
1.016477e+000	2.898760e+000
1.016700e+000	2.868876e+000
1.016922e+000	2.898760e+000
1.017145e+000	2.928644e+000
1.017367e+000	2.868876e+000
1.017590e+000	2.838992e+000
1.017812e+000	2.868876e+000
1.018035e+000	2.868876e+000
1.018257e+000	2.809108e+000
1.018480e+000	2.898760e+000
1.018702e+000	2.928644e+000
1.018925e+000	2.868876e+000
1.019147e+000	2.868876e+000
1.019370e+000	2.838992e+000
1.019592e+000	2.868876e+000
1.019815e+000	2.928644e+000
1.020037e+000	2.928644e+000
1.020260e+000	2.958528e+000
1.020482e+000	2.898760e+000
1.020705e+000	2.898760e+000
1.020927e+000	2.928644e+000
1.021150e+000	2.928644e+000
1.021372e+000	2.898760e+000
1.021595e+000	2.868876e+000
1.021817e+000	2.898760e+000
1.022040e+000	2.898760e+000
1.022262e+000	2.838992e+000
1.022485e+000	2.898760e+000
1.022707e+000	2.898760e+000
1.022929e+000	2.898760e+000
1.023152e+000	2.838992e+000
1.023374e+000	2.898760e+000
1.023597e+000	2.838992e+000
1.023819e+000	2.868876e+000
1.024042e+000	2.868876e+000
1.024264e+000	2.838992e+000
1.024487e+000	2.868876e+000
1.024709e+000	2.838992e+000
1.024932e+000	2.868876e+000
1.025154e+000	2.868876e+000
1.025377e+000	2.809108e+000
1.025599e+000	2.838992e+000
1.025822e+000	2.838992e+000
1.026044e+000	2.809108e+000
1.026267e+000	2.838992e+000
1.026489e+000	2.809108e+000
1.026712e+000	2.898760e+000
1.026934e+000	2.809108e+000
1.027157e+000	2.838992e+000
1.027379e+000	2.898760e+000
1.027602e+000	2.928644e+000
1.027824e+000	2.898760e+000
1.028047e+000	2.958528e+000
1.028269e+000	2.868876e+000
1.028492e+000	2.838992e+000
1.028714e+000	2.928644e+000
1.028937e+000	2.809108e+000
1.029159e+000	2.809108e+000
1.029382e+000	2.898760e+000
1.029604e+000	2.838992e+000
1.029827e+000	2.898760e+000
1.030049e+000	2.838992e+000
1.030272e+000	2.898760e+000
1.030494e+000	2.898760e+000
1.030716e+000	2.868876e+000
1.030939e+000	2.838992e+000
1.031161e+000	2.868876e+000
1.031384e+000	2.809108e+000
1.031606e+000	2.838992e+000
1.031829e+000	2.898760e+000
1.032051e+000	2.898760e+000
1.032274e+000	2.928644e+000
1.032496e+000	2.838992e+000
1.032719e+000	2.928644e+000
1.032941e+000	2.898760e+000
1.033164e+000	2.868876e+000
1.033386e+000	2.809108e+000
1.033609e+000	2.868876e+000
1.033831e+000	2.838992e+000
1.034054e+000	2.868876e+000
1.034276e+000	2.868876e+000
1.034499e+000	2.868876e+000
1.034721e+000	2.898760e+000
1.034944e+000	2.868876e+000
1.035166e+000	2.898760e+000
1.035389e+000	2.898760e+000
1.035611e+000	2.838992e+000
1.035834e+000	2.868876e+000
1.036056e+000	2.868876e+000
1.036279e+000	2.928644e+000
1.036501e+000	2.898760e+000
1.036724e+000	2.868876e+000
1.036946e+000	2.868876e+000
1.037169e+000	2.868876e+000
1.037391e+000	2.868876e+000
1.037614e+000	2.809108e+000
1.037836e+000	2.868876e+000
1.038058e+000	2.868876e+000
1.038281e+000	2.928644e+000
1.038503e+000	2.898760e+000
1.038726e+000	2.898760e+000
1.038948e+000	2.868876e+000
1.039171e+000	2.898760e+000
1.039393e+000	2.838992e+000
1.039616e+000	2.868876e+000
1.039838e+000	2.809108e+000
1.040061e+000	2.898760e+000
1.040283e+000	2.898760e+000
1.040506e+000	2.868876e+000
1.040728e+000	2.809108e+000
1.040951e+000	2.898760e+000
1.041173e+000	2.838992e+000
1.041396e+000	2.868876e+000
1.041618e+000	2.838992e+000
1.041841e+000	2.928644e+000
1.042063e+000	2.868876e+000
1.042286e+000	2.809108e+000
1.042508e+000	2.868876e+000
1.042731e+000	2.868876e+000
1.042953e+000	2.779224e+000
1.043176e+000	2.868876e+000
1.043398e+000	2.838992e+000
1.043621e+000	2.868876e+000
1.043843e+000	2.898760e+000
1.044066e+000	2.868876e+000
1.044288e+000	2.898760e+000
1.044511e+000	2.838992e+000
1.044733e+000	2.868876e+000
1.044956e+000	2.838992e+000
1.045178e+000	2.838992e+000
1.045400e+000	2.838992e+000
1.045623e+000	2.809108e+000
1.045845e+000	2.838992e+000
1.046068e+000	2.779224e+000
1.046290e+000	2.838992e+000
1.046513e+000	2.749339e+000
1.046735e+000	2.838992e+000
1.046958e+000	2.868876e+000
1.047180e+000	2.838992e+000
1.047403e+000	2.868876e+000
1.047625e+000	2.868876e+000
1.047848e+000	2.898760e+000
1.048070e+000	2.898760e+000
1.048293e+000	2.809108e+000
1.048515e+000	2.809108e+000
1.048738e+000	2.809108e+000
1.048960e+000	2.809108e+000
1.049183e+000	2.868876e+000
1.049405e+000	2.838992e+000
1.049628e+000	2.868876e+000
1.049850e+000	2.868876e+000
1.050073e+000	2.838992e+000
1.050295e+000	2.868876e+000
1.050518e+000	2.838992e+000
1.050740e+000	2.838992e+000
1.050963e+000	2.838992e+000
1.051185e+000	2.898760e+000
1.051408e+000	2.898760e+000
1.051630e+000	2.809108e+000
1.051853e+000	2.809108e+000
1.052075e+000	2.838992e+000
1.052298e+000	2.809108e+000
1.052520e+000	2.779224e+000
1.052743e+000	2.809108e+000
1.052965e+000	2.838992e+000
1.053187e+000	2.809108e+000
1.053410e+000	2.838992e+000
1.053632e+000	2.838992e+000
1.053855e+000	2.779224e+000
1.054077e+000	2.809108e+000
1.054300e+000	2.809108e+000
1.054522e+000	2.868876e+000
1.054745e+000	2.838992e+000
1.054967e+000	2.868876e+000
1.055190e+000	2.838992e+000
1.055412e+000	2.868876e+000
1.055635e+000	2.809108e+000
1.055857e+000	2.809108e+000
1.056080e+000	2.868876e+000
1.056302e+000	2.838992e+000
1.056525e+000	2.838992e+000
1.056747e+000	2.868876e+000
1.056970e+000	2.749339e+000
1.057192e+000	2.868876e+000
1.057415e+000	2.868876e+000
1.057637e+000	2.838992e+000
1.057860e+000	2.868876e+000
1.058082e+000	2.809108e+000
1.058305e+000	2.809108e+000
1.058527e+000	2.809108e+000
1.058750e+000	2.809108e+000
1.058972e+000	2.838992e+000
1.059195e+000	2.809108e+000
1.059417e+000	2.838992e+000
1.059640e+000	2.838992e+000
1.059862e+000	2.838992e+000
1.060085e+000	2.809108e+000
1.060307e+000	2.868876e+000
1.060529e+000	2.868876e+000
1.060752e+000	2.809108e+000
1.060974e+000	2.719455e+000
1.061197e+000	2.838992e+000
1.061419e+000	2.809108e+000
1.061642e+000	2.809108e+000
1.061864e+000	2.749339e+000
1.062087e+000	2.838992e+000
1.062309e+000	2.779224e+000
1.062532e+000	2.809108e+000
1.062754e+000	2.838992e+000
1.062977e+000	2.809108e+000
1.063199e+000	2.838992e+000
1.063422e+000	2.809108e+000
1.063644e+000	2.779224e+000
1.063867e+000	2.779224e+000
1.064089e+000	2.838992e+000
1.064312e+000	2.779224e+000
1.064534e+000	2.809108e+000
1.064757e+000	2.868876e+000
1.064979e+000	2.779224e+000
1.065202e+000	2.809108e+000
1.065424e+000	2.779224e+000
1.065647e+000	2.838992e+000
1.065869e+000	2.809108e+000
1.066092e+000	2.779224e+000
1.066314e+000	2.779224e+000
1.066537e+000	2.809108e+000
1.066759e+000	2.809108e+000
1.066982e+000	2.809108e+000
1.067204e+000	2.838992e+000
1.067427e+000	2.809108e+000
1.067649e+000	2.868876e+000
1.067871e+000	2.809108e+000
1.068094e+000	2.809108e+000
1.068316e+000	2.809108e+000
1.068539e+000	2.809108e+000
1.068761e+000	2.809108e+000
1.068984e+000	2.809108e+000
1.069206e+000	2.809108e+000
1.069429e+000	2.809108e+000
1.069651e+000	2.838992e+000
1.069874e+000	2.809108e+000
1.070096e+000	2.779224e+000
1.070319e+000	2.838992e+000
1.070541e+000	2.838992e+000
1.070764e+000	2.868876e+000
1.070986e+000	2.868876e+000
1.071209e+000	2.868876e+000
1.071431e+000	2.838992e+000
1.071654e+000	2.838992e+000
1.071876e+000	2.779224e+000
1.072099e+000	2.898760e+000
1.072321e+000	2.809108e+000
1.072544e+000	2.838992e+000
1.072766e+000	2.779224e+000
1.072989e+000	2.809108e+000
1.073211e+000	2.809108e+000
1.073434e+000	2.868876e+000
1.073656e+000	2.838992e+000
1.073879e+000	2.779224e+000
1.074101e+000	2.809108e+000
1.074324e+000	2.809108e+000
1.074546e+000	2.779224e+000
1.074769e+000	2.868876e+000
1.074991e+000	2.868876e+000
1.075214e+000	2.868876e+000
1.075436e+000	2.779224e+000
1.075658e+000	2.779224e+000
1.075881e+000	2.868876e+000
1.076103e+000	2.838992e+000
1.076326e+000	2.749339e+000
1.076548e+000	2.809108e+000
1.076771e+000	2.838992e+000
1.076993e+000	2.868876e+000
1.077216e+000	2.868876e+000
1.077438e+000	2.809108e+000
1.077661e+000	2.868876e+000
1.077883e+000	2.838992e+000
1.078106e+000	2.958528e+000
1.078328e+000	2.838992e+000
1.078551e+000	2.838992e+000
1.078773e+000	2.838992e+000
1.078996e+000	2.779224e+000
1.079218e+000	2.838992e+000
1.079441e+000	2.809108e+000
1.079663e+000	2.868876e+000
1.079886e+000	2.838992e+000
1.080108e+000	2.779224e+000
1.080331e+000	2.838992e+000
1.080553e+000	2.838992e+000
1.080776e+000	2.809108e+000
1.080998e+000	2.838992e+000
1.081221e+000	2.838992e+000
1.081443e+000	2.868876e+000
1.081666e+000	2.838992e+000
1.081888e+000	2.809108e+000
1.082111e+000	2.779224e+000
1.082333e+000	2.868876e+000
1.082556e+000	2.809108e+000
1.082778e+000	2.898760e+000
1.083000e+000	2.779224e+000
1.083223e+000	2.838992e+000
1.083445e+000	2.779224e+000
1.083668e+000	2.838992e+000
1.083890e+000	2.838992e+000
1.084113e+000	2.779224e+000
1.084335e+000	2.838992e+000
1.084558e+000	2.749339e+000
1.084780e+000	2.779224e+000
1.085003e+000	2.749339e+000
1.085225e+000	2.779224e+000
1.085448e+000	2.838992e+000
1.085670e+000	2.779224e+000
1.085893e+000	2.809108e+000
1.086115e+000	2.809108e+000
1.086338e+000	2.838992e+000
1.086560e+000	2.809108e+000
1.086783e+000	2.779224e+000
1.087005e+000	2.809108e+000
1.087228e+000	2.779224e+000
1.087450e+000	2.779224e+000
1.087673e+000	2.838992e+000
1.087895e+000	2.779224e+000
1.088118e+000	2.838992e+000
1.088340e+000	2.779224e+000
1.088563e+000	2.868876e+000
1.088785e+000	2.838992e+000
1.089008e+000	2.838992e+000
1.089230e+000	2.868876e+000
1.089453e+000	2.838992e+000
1.089675e+000	2.838992e+000
1.089898e+000	2.779224e+000
1.090120e+000	2.838992e+000
1.090342e+000	2.779224e+000
1.090565e+000	2.809108e+000
1.090787e+000	2.868876e+000
1.091010e+000	2.809108e+000
1.091232e+000	2.838992e+000
1.091455e+000	2.868876e+000
1.091677e+000	2.809108e+000
1.091900e+000	2.809108e+000
1.092122e+000	2.809108e+000
1.092345e+000	2.809108e+000
1.092567e+000	2.809108e+000
1.092790e+000	2.838992e+000
1.093012e+000	2.838992e+000
1.093235e+000	2.838992e+000
1.093457e+000	2.749339e+000
1.093680e+000	2.838992e+000
1.093902e+000	2.868876e+000
1.094125e+000	2.809108e+000
1.094347e+000	2.838992e+000
1.094570e+000	2.838992e+000
1.094792e+000	2.838992e+000
1.095015e+000	2.868876e+000
1.095237e+000	2.749339e+000
1.095460e+000	2.809108e+000
1.095682e+000	2.809108e+000
1.095905e+000	2.809108e+000
1.096127e+000	2.868876e+000
1.096350e+000	2.838992e+000
1.096572e+000	2.809108e+000
1.096795e+000	2.838992e+000
1.097017e+000	2.838992e+000
1.097240e+000	2.779224e+000
1.097462e+000	2.809108e+000
1.097685e+000	2.809108e+000
1.097907e+000	2.898760e+000
1.098129e+000	2.749339e+000
1.098352e+000	2.838992e+000
1.098574e+000	2.809108e+000
1.098797e+000	2.809108e+000
1.099019e+000	2.838992e+000
1.099242e+000	2.838992e+000
1.099464e+000	2.838992e+000
1.099687e+000	2.809108e+000
1.099909e+000	2.868876e+000
1.100132e+000	2.838992e+000
1.100354e+000	2.868876e+000
1.100577e+000	2.868876e+000
1.100799e+000	2.779224e+000
1.101022e+000	2.838992e+000
1.101244e+000	2.809108e+000
1.101467e+000	2.838992e+000
1.101689e+000	2.838992e+000
1.101912e+000	2.809108e+000
1.102134e+000	2.809108e+000
1.102357e+000	2.868876e+000
1.102579e+000	2.838992e+000
1.102802e+000	2.898760e+000
1.103024e+000	2.868876e+000
1.103247e+000	2.868876e+000
1.103469e+000	2.838992e+000
1.103692e+000	2.868876e+000
1.103914e+000	2.838992e+000
1.104137e+000	2.838992e+000
1.104359e+000	2.898760e+000
1.104582e+000	2.809108e+000
1.104804e+000	2.868876e+000
1.105027e+000	2.898760e+000
1.105249e+000	2.749339e+000
1.105471e+000	2.809108e+000
1.105694e+000	2.809108e+000
1.105916e+000	2.838992e+000
1.106139e+000	2.809108e+000
1.106361e+000	2.898760e+000
1.106584e+000	2.838992e+000
1.106806e+000	2.898760e+000
1.107029e+000	2.898760e+000
1.107251e+000	2.838992e+000
1.107474e+000	2.838992e+000
1.107696e+000	2.868876e+000
1.107919e+000	2.809108e+000
1.108141e+000	2.838992e+000
1.108364e+000	2.809108e+000
1.108586e+000	2.898760e+000
1.108809e+000	2.868876e+000
1.109031e+000	2.838992e+000
1.109254e+000	2.898760e+000
1.109476e+000	2.779224e+000
1.109699e+000	2.838992e+000
1.109921e+000	2.809108e+000
1.110144e+000	2.868876e+000
1.110366e+000	2.898760e+000
1.110589e+000	2.928644e+000
1.110811e+000	2.838992e+000
1.111034e+000	2.868876e+000
1.111256e+000	2.838992e+000
1.111479e+000	2.809108e+000
1.111701e+000	2.838992e+000
1.111924e+000	2.838992e+000
1.112146e+000	2.868876e+000
1.112369e+000	2.838992e+000
1.112591e+000	2.868876e+000
1.112813e+000	2.779224e+000
1.113036e+000	2.838992e+000
1.113258e+000	2.809108e+000
1.113481e+000	2.809108e+000
1.113703e+000	2.868876e+000
1.113926e+000	2.868876e+000
1.114148e+000	2.779224e+000
1.114371e+000	2.838992e+000
1.114593e+000	2.868876e+000
1.114816e+000	2.809108e+000
1.115038e+000	2.809108e+000
1.115261e+000	2.809108e+000
1.115483e+000	2.809108e+000
1.115706e+000	2.838992e+000
1.115928e+000	2.868876e+000
1.116151e+000	2.809108e+000
1.116373e+000	2.749339e+000
1.116596e+000	2.838992e+000
1.116818e+000	2.809108e+000
1.117041e+000	2.838992e+000
1.117263e+000	2.868876e+000
1.117486e+000	2.868876e+000
1.117708e+000	2.838992e+000
1.117931e+000	2.838992e+000
1.118153e+000	2.809108e+000
1.118376e+000	2.809108e+000
1.118598e+000	2.838992e+000
1.118821e+000	2.809108e+000
1.119043e+000	2.779224e+000
1.119266e+000	2.779224e+000
1.119488e+000	2.779224e+000
1.119711e+000	2.838992e+000
1.119933e+000	2.809108e+000
1.120156e+000	2.868876e+000
1.120378e+000	2.868876e+000
1.120600e+000	2.898760e+000
1.120823e+000	2.838992e+000
1.121045e+000	2.809108e+000
1.121268e+000	2.779224e+000
1.121490e+000	2.809108e+000
1.121713e+000	2.838992e+000
1.121935e+000	2.838992e+000
1.122158e+000	2.838992e+000
1.122380e+000	2.749339e+000
1.122603e+000	2.779224e+000
1.122825e+000	2.838992e+000
1.123048e+000	2.779224e+000
1.123270e+000	2.838992e+000
1.123493e+000	2.838992e+000
1.123715e+000	2.809108e+000
1.123938e+000	2.838992e+000
1.124160e+000	2.779224e+000
1.124383e+000	2.809108e+000
1.124605e+000	2.809108e+000
1.124828e+000	2.838992e+000
1.125050e+000	2.898760e+000
1.125273e+000	2.868876e+000
1.125495e+000	2.809108e+000
1.125718e+000	2.809108e+000
1.125940e+000	2.809108e+000
1.126163e+000	2.868876e+000
1.126385e+000	2.898760e+000
1.126608e+000	2.838992e+000
1.126830e+000	2.779224e+000
1.127053e+000	2.838992e+000
1.127275e+000	2.868876e+000
1.127498e+000	2.809108e+000
1.127720e+000	2.838992e+000
1.127942e+000	2.809108e+000
1.128165e+000	2.868876e+000
1.128387e+000	2.838992e+000
1.128610e+000	2.809108e+000
1.128832e+000	2.838992e+000
1.129055e+000	2.868876e+000
1.129277e+000	2.838992e+000
1.129500e+000	2.838992e+000
1.129722e+000	2.868876e+000
1.129945e+000	2.838992e+000
1.130167e+000	2.838992e+000
1.130390e+000	2.868876e+000
1.130612e+000	2.838992e+000
1.130835e+000	2.838992e+000
1.131057e+000	2.809108e+000
1.131280e+000	2.749339e+000
1.131502e+000	2.779224e+000
1.131725e+000	2.779224e+000
1.131947e+000	2.779224e+000
1.132170e+000	2.838992e+000
1.132392e+000	2.838992e+000
1.132615e+000	2.838992e+000
1.132837e+000	2.868876e+000
1.133060e+000	2.898760e+000
1.133282e+000	2.868876e+000
1.133505e+000	2.868876e+000
1.133727e+000	2.898760e+000
1.133950e+000	2.809108e+000
1.134172e+000	2.868876e+000
1.134395e+000	2.868876e+000
1.134617e+000	2.898760e+000
1.134840e+000	2.898760e+000
1.135062e+000	2.779224e+000
1.135284e+000	2.838992e+000
1.135507e+000	2.898760e+000
1.135729e+000	2.838992e+000
1.135952e+000	2.898760e+000
1.136174e+000	2.838992e+000
1.136397e+000	2.749339e+000
1.136619e+000	2.809108e+000
1.136842e+000	2.838992e+000
1.137064e+000	2.838992e+000
1.137287e+000	2.868876e+000
1.137509e+000	2.809108e+000
1.137732e+000	2.868876e+000
1.137954e+000	2.868876e+000
1.138177e+000	2.868876e+000
1.138399e+000	2.868876e+000
1.138622e+000	2.838992e+000
1.138844e+000	2.868876e+000
1.139067e+000	2.809108e+000
1.139289e+000	2.779224e+000
1.139512e+000	2.838992e+000
1.139734e+000	2.868876e+000
1.139957e+000	2.779224e+000
1.140179e+000	2.868876e+000
1.140402e+000	2.838992e+000
1.140624e+000	2.838992e+000
1.140847e+000	2.898760e+000
1.141069e+000	2.838992e+000
1.141292e+000	2.838992e+000
1.141514e+000	2.809108e+000
1.141737e+000	2.809108e+000
1.141959e+000	2.868876e+000
1.142182e+000	2.868876e+000
1.142404e+000	2.898760e+000
1.142627e+000	2.868876e+000
1.142849e+000	2.809108e+000
1.143071e+000	2.838992e+000
1.143294e+000	2.809108e+000
1.143516e+000	2.809108e+000
1.143739e+000	2.838992e+000
1.143961e+000	2.868876e+000
1.144184e+000	2.868876e+000
1.144406e+000	2.809108e+000
1.144629e+000	2.779224e+000
1.144851e+000	2.838992e+000
1.145074e+000	2.868876e+000
1.145296e+000	2.809108e+000
1.145519e+000	2.928644e+000
1.145741e+000	2.809108e+000
1.145964e+000	2.838992e+000
1.146186e+000	2.809108e+000
1.146409e+000	2.779224e+000
1.146631e+000	2.779224e+000
1.146854e+000	2.868876e+000
1.147076e+000	2.838992e+000
1.147299e+000	2.838992e+000
1.147521e+000	2.898760e+000
1.147744e+000	2.838992e+000
1.147966e+000	2.868876e+000
1.148189e+000	2.809108e+000
1.148411e+000	2.838992e+000
1.148634e+000	2.868876e+000
1.148856e+000	2.868876e+000
1.149079e+000	2.838992e+000
1.149301e+000	2.838992e+000
1.149524e+000	2.838992e+000
1.149746e+000	2.898760e+000
1.149969e+000	2.838992e+000
1.150191e+000	2.868876e+000
1.150413e+000	2.928644e+000
1.150636e+000	2.928644e+000
1.150858e+000	2.838992e+000
1.151081e+000	2.809108e+000
1.151303e+000	2.838992e+000
1.151526e+000	2.898760e+000
1.151748e+000	2.838992e+000
1.151971e+000	2.898760e+000
1.152193e+000	2.958528e+000
1.152416e+000	2.809108e+000
1.152638e+000	2.838992e+000
1.152861e+000	2.868876e+000
1.153083e+000	2.838992e+000
1.153306e+000	2.868876e+000
1.153528e+000	2.838992e+000
1.153751e+000	2.928644e+000
1.153973e+000	2.898760e+000
1.154196e+000	2.868876e+000
1.154418e+000	2.898760e+000
1.154641e+000	2.809108e+000
1.154863e+000	2.868876e+000
1.155086e+000	2.868876e+000
1.155308e+000	2.898760e+000
1.155531e+000	2.868876e+000
1.155753e+000	2.868876e+000
1.155976e+000	2.898760e+000
1.156198e+000	2.809108e+000
1.156421e+000	2.809108e+000
1.156643e+000	2.838992e+000
1.156866e+000	2.809108e+000
1.157088e+000	2.868876e+000
1.157311e+000	2.868876e+000
1.157533e+000	2.868876e+000
1.157755e+000	2.838992e+000
1.157978e+000	2.898760e+000
1.158200e+000	2.838992e+000
1.158423e+000	2.838992e+000
1.158645e+000	2.868876e+000
1.158868e+000	2.809108e+000
1.159090e+000	2.838992e+000
1.159313e+000	2.928644e+000
1.159535e+000	2.838992e+000
1.159758e+000	2.868876e+000
1.159980e+000	2.868876e+000
1.160203e+000	2.838992e+000
1.160425e+000	2.838992e+000
1.160648e+000	2.868876e+000
1.160870e+000	2.898760e+000
1.161093e+000	2.868876e+000
1.161315e+000	2.868876e+000
1.161538e+000	2.838992e+000
1.161760e+000	2.868876e+000
1.161983e+000	2.868876e+000
1.162205e+000	2.868876e+000
1.162428e+000	2.809108e+000
1.162650e+000	2.868876e+000
1.162873e+000	2.958528e+000
1.163095e+000	2.838992e+000
1.163318e+000	2.838992e+000
1.163540e+000	2.898760e+000
1.163763e+000	2.838992e+000
1.163985e+000	2.838992e+000
1.164208e+000	2.838992e+000
1.164430e+000	2.809108e+000
1.164653e+000	2.898760e+000
1.164875e+000	2.868876e+000
1.165098e+000	2.868876e+000
1.165320e+000	2.779224e+000
1.165542e+000	2.838992e+000
1.165765e+000	2.868876e+000
1.165987e+000	2.838992e+000
1.166210e+000	2.868876e+000
1.166432e+000	2.838992e+000
1.166655e+000	2.898760e+000
1.166877e+000	2.958528e+000
1.167100e+000	2.928644e+000
1.167322e+000	2.898760e+000
1.167545e+000	2.809108e+000
1.167767e+000	2.838992e+000
1.167990e+000	2.868876e+000
1.168212e+000	2.898760e+000
1.168435e+000	2.809108e+000
1.168657e+000	2.898760e+000
1.168880e+000	2.779224e+000
1.169102e+000	2.809108e+000
1.169325e+000	2.868876e+000
1.169547e+000	2.838992e+000
1.169770e+000	2.928644e+000
1.169992e+000	2.809108e+000
1.170215e+000	2.838992e+000
1.170437e+000	2.838992e+000
1.170660e+000	2.838992e+000
1.170882e+000	2.779224e+000
1.171105e+000	2.868876e+000
1.171327e+000	2.838992e+000
1.171550e+000	2.868876e+000
1.171772e+000	2.868876e+000
1.171995e+000	2.838992e+000
1.172217e+000	2.868876e+000
1.172440e+000	2.898760e+000
1.172662e+000	2.838992e+000
1.172884e+000	2.838992e+000
1.173107e+000	2.809108e+000
1.173329e+000	2.868876e+000
1.173552e+000	2.838992e+000
1.173774e+000	2.868876e+000
1.173997e+000	2.958528e+000
1.174219e+000	2.809108e+000
1.174442e+000	2.868876e+000
1.174664e+000	2.868876e+000
1.174887e+000	2.809108e+000
1.175109e+000	2.838992e+000
1.175332e+000	2.838992e+000
1.175554e+000	2.809108e+000
1.175777e+000	2.838992e+000
1.175999e+000	2.719455e+000
1.176222e+000	2.838992e+000
1.176444e+000	2.809108e+000
1.176667e+000	2.868876e+000
1.176889e+000	2.838992e+000
1.177112e+000	2.838992e+000
1.177334e+000	2.838992e+000
1.177557e+000	2.838992e+000
1.177779e+000	2.928644e+000
1.178002e+000	2.868876e+000
1.178224e+000	2.868876e+000
1.178447e+000	2.868876e+000
1.178669e+000	2.898760e+000
1.178892e+000	2.868876e+000
1.179114e+000	2.928644e+000
1.179337e+000	2.898760e+000
1.179559e+000	2.868876e+000
1.179782e+000	2.928644e+000
1.180004e+000	2.868876e+000
1.180226e+000	2.898760e+000
1.180449e+000	2.898760e+000
1.180671e+000	2.868876e+000
1.180894e+000	2.838992e+000
1.181116e+000	2.838992e+000
1.181339e+000	2.809108e+000
1.181561e+000	2.809108e+000
1.181784e+000	2.838992e+000
1.182006e+000	2.868876e+000
1.182229e+000	2.809108e+000
1.182451e+000	2.838992e+000
1.182674e+000	2.868876e+000
1.182896e+000	2.809108e+000
1.183119e+000	2.868876e+000
1.183341e+000	2.898760e+000
1.183564e+000	2.809108e+000
1.183786e+000	2.838992e+000
1.184009e+000	2.809108e+000
1.184231e+000	2.809108e+000
1.184454e+000	2.838992e+000
1.184676e+000	2.838992e+000
1.184899e+000	2.898760e+000
1.185121e+000	2.838992e+000
1.185344e+000	2.838992e+000
1.185566e+000	2.868876e+000
1.185789e+000	2.868876e+000
1.186011e+000	2.868876e+000
1.186234e+000	2.898760e+000
1.186456e+000	2.838992e+000
1.186679e+000	2.809108e+000
1.186901e+000	2.809108e+000
1.187124e+000	2.809108e+000
1.187346e+000	2.838992e+000
1.187569e+000	2.868876e+000
1.187791e+000	2.868876e+000
1.188013e+000	2.868876e+000
1.188236e+000	2.838992e+000
1.188458e+000	2.868876e+000
1.188681e+000	2.868876e+000
1.188903e+000	2.838992e+000
1.189126e+000	2.868876e+000
1.189348e+000	2.838992e+000
1.189571e+000	2.809108e+000
1.189793e+000	2.898760e+000
1.190016e+000	2.838992e+000
1.190238e+000	2.898760e+000
1.190461e+000	2.809108e+000
1.190683e+000	2.898760e+000
1.190906e+000	2.868876e+000
1.191128e+000	2.809108e+000
1.191351e+000	2.809108e+000
1.191573e+000	2.809108e+000
1.191796e+000	2.928644e+000
1.192018e+000	2.868876e+000
1.192241e+000	2.928644e+000
1.192463e+000	2.898760e+000
1.192686e+000	2.868876e+000
1.192908e+000	2.928644e+000
1.193131e+000	2.868876e+000
1.193353e+000	2.838992e+000
1.193576e+000	2.868876e+000
1.193798e+000	2.838992e+000
1.194021e+000	2.809108e+000
1.194243e+000	2.898760e+000
1.194466e+000	2.898760e+000
1.194688e+000	2.898760e+000
1.194911e+000	2.898760e+000
1.195133e+000	2.868876e+000
1.195355e+000	2.809108e+000
1.195578e+000	2.809108e+000
1.195800e+000	2.838992e+000
1.196023e+000	2.838992e+000
1.196245e+000	2.838992e+000
1.196468e+000	2.838992e+000
1.196690e+000	2.838992e+000
1.196913e+000	2.898760e+000
1.197135e+000	2.868876e+000
1.197358e+000	2.779224e+000
1.197580e+000	2.809108e+000
1.197803e+000	2.838992e+000
1.198025e+000	2.838992e+000
1.198248e+000	2.868876e+000
1.198470e+000	2.868876e+000
1.198693e+000	2.809108e+000
1.198915e+000	2.898760e+000
1.199138e+000	2.868876e+000
1.199360e+000	2.809108e+000
1.199583e+000	2.809108e+000
1.199805e+000	2.868876e+000
1.200028e+000	2.838992e+000
1.200250e+000	2.838992e+000
1.200473e+000	2.928644e+000
1.200695e+000	2.868876e+000
1.200918e+000	2.838992e+000
1.201140e+000	2.809108e+000
1.201363e+000	2.868876e+000
1.201585e+000	2.838992e+000
1.201808e+000	2.809108e+000
1.202030e+000	2.779224e+000
1.202253e+000	2.868876e+000
1.202475e+000	2.809108e+000
