    nm         	nm
4.821772e+002	-2.430802e+000
4.822921e+002	-2.402205e+000
4.824070e+002	-2.402205e+000
4.825218e+002	-2.430802e+000
4.826367e+002	-2.373607e+000
4.827516e+002	-2.373607e+000
4.828665e+002	-2.430802e+000
4.829814e+002	-2.402205e+000
4.830962e+002	-2.430802e+000
4.832111e+002	-2.373607e+000
4.833260e+002	-2.459400e+000
4.834409e+002	-2.516595e+000
4.835558e+002	-2.487998e+000
4.836706e+002	-2.373607e+000
4.837855e+002	-2.345009e+000
4.839004e+002	-2.402205e+000
4.840153e+002	-2.430802e+000
4.841302e+002	-2.430802e+000
4.842450e+002	-2.373607e+000
4.843599e+002	-2.345009e+000
4.844748e+002	-2.373607e+000
4.845897e+002	-2.430802e+000
4.847046e+002	-2.487998e+000
4.848195e+002	-2.430802e+000
4.849343e+002	-2.430802e+000
4.850492e+002	-2.459400e+000
4.851641e+002	-2.459400e+000
4.852790e+002	-2.430802e+000
4.853939e+002	-2.487998e+000
4.855087e+002	-2.459400e+000
4.856236e+002	-2.487998e+000
4.857385e+002	-2.402205e+000
4.858534e+002	-2.430802e+000
4.859683e+002	-2.602389e+000
4.860831e+002	-2.459400e+000
4.861980e+002	-2.430802e+000
4.863129e+002	-2.487998e+000
4.864278e+002	-2.516595e+000
4.865427e+002	-2.402205e+000
4.866575e+002	-2.373607e+000
4.867724e+002	-2.402205e+000
4.868873e+002	-2.459400e+000
4.870022e+002	-2.287814e+000
4.871171e+002	-2.373607e+000
4.872319e+002	-2.402205e+000
4.873468e+002	-2.373607e+000
4.874617e+002	-2.373607e+000
4.875766e+002	-2.373607e+000
4.876915e+002	-2.402205e+000
4.878063e+002	-2.430802e+000
4.879212e+002	-2.430802e+000
4.880361e+002	-2.459400e+000
4.881510e+002	-2.402205e+000
4.882659e+002	-2.402205e+000
4.883807e+002	-2.402205e+000
4.884956e+002	-2.345009e+000
4.886105e+002	-2.373607e+000
4.887254e+002	-2.373607e+000
4.888403e+002	-2.402205e+000
4.889552e+002	-2.430802e+000
4.890700e+002	-2.430802e+000
4.891849e+002	-2.373607e+000
4.892998e+002	-2.487998e+000
4.894147e+002	-2.402205e+000
4.895296e+002	-2.316412e+000
4.896444e+002	-2.459400e+000
4.897593e+002	-2.516595e+000
4.898742e+002	-2.373607e+000
4.899891e+002	-2.459400e+000
4.901040e+002	-2.459400e+000
4.902188e+002	-2.430802e+000
4.903337e+002	-2.402205e+000
4.904486e+002	-2.345009e+000
4.905635e+002	-2.459400e+000
4.906784e+002	-2.459400e+000
4.907932e+002	-2.430802e+000
4.909081e+002	-2.373607e+000
4.910230e+002	-2.402205e+000
4.911379e+002	-2.402205e+000
4.912528e+002	-2.487998e+000
4.913676e+002	-2.402205e+000
4.914825e+002	-2.402205e+000
4.915974e+002	-2.373607e+000
4.917123e+002	-2.487998e+000
4.918272e+002	-2.459400e+000
4.919420e+002	-2.345009e+000
4.920569e+002	-2.316412e+000
4.921718e+002	-2.459400e+000
4.922867e+002	-2.459400e+000
4.924016e+002	-2.402205e+000
4.925164e+002	-2.459400e+000
4.926313e+002	-2.345009e+000
4.927462e+002	-2.459400e+000
4.928611e+002	-2.430802e+000
4.929760e+002	-2.430802e+000
4.930909e+002	-2.459400e+000
4.932057e+002	-2.430802e+000
4.933206e+002	-2.430802e+000
4.934355e+002	-2.345009e+000
4.935504e+002	-2.430802e+000
4.936653e+002	-2.402205e+000
4.937801e+002	-2.402205e+000
4.938950e+002	-2.402205e+000
4.940099e+002	-2.459400e+000
4.941248e+002	-2.430802e+000
4.942397e+002	-2.373607e+000
4.943545e+002	-2.402205e+000
4.944694e+002	-2.430802e+000
4.945843e+002	-2.430802e+000
4.946992e+002	-2.430802e+000
4.948141e+002	-2.402205e+000
4.949289e+002	-2.402205e+000
4.950438e+002	-2.430802e+000
4.951587e+002	-2.459400e+000
4.952736e+002	-2.459400e+000
4.953885e+002	-2.430802e+000
4.955033e+002	-2.487998e+000
4.956182e+002	-2.459400e+000
4.957331e+002	-2.430802e+000
4.958480e+002	-2.373607e+000
4.959629e+002	-2.373607e+000
4.960777e+002	-2.430802e+000
4.961926e+002	-2.459400e+000
4.963075e+002	-2.430802e+000
4.964224e+002	-2.459400e+000
4.965373e+002	-2.487998e+000
4.966521e+002	-2.430802e+000
4.967670e+002	-2.316412e+000
4.968819e+002	-2.402205e+000
4.969968e+002	-2.487998e+000
4.971117e+002	-2.430802e+000
4.972266e+002	-2.487998e+000
4.973414e+002	-2.373607e+000
4.974563e+002	-2.402205e+000
4.975712e+002	-2.373607e+000
4.976861e+002	-2.430802e+000
4.978010e+002	-2.373607e+000
4.979158e+002	-2.373607e+000
4.980307e+002	-2.402205e+000
4.981456e+002	-2.373607e+000
4.982605e+002	-2.430802e+000
4.983754e+002	-2.402205e+000
4.984902e+002	-2.373607e+000
4.986051e+002	-2.459400e+000
4.987200e+002	-2.373607e+000
4.988349e+002	-2.345009e+000
4.989498e+002	-2.345009e+000
4.990646e+002	-2.373607e+000
4.991795e+002	-2.345009e+000
4.992944e+002	-2.345009e+000
4.994093e+002	-2.373607e+000
4.995242e+002	-2.402205e+000
4.996390e+002	-2.430802e+000
4.997539e+002	-2.345009e+000
4.998688e+002	-2.373607e+000
4.999837e+002	-2.459400e+000
5.000986e+002	-2.459400e+000
5.002134e+002	-2.459400e+000
5.003283e+002	-2.402205e+000
5.004432e+002	-2.430802e+000
5.005581e+002	-2.373607e+000
5.006730e+002	-2.373607e+000
5.007878e+002	-2.430802e+000
5.009027e+002	-2.459400e+000
5.010176e+002	-2.402205e+000
5.011325e+002	-2.459400e+000
5.012474e+002	-2.402205e+000
5.013623e+002	-2.373607e+000
5.014771e+002	-2.459400e+000
5.015920e+002	-2.402205e+000
5.017069e+002	-2.516595e+000
5.018218e+002	-2.430802e+000
5.019367e+002	-2.402205e+000
5.020515e+002	-2.373607e+000
5.021664e+002	-2.430802e+000
5.022813e+002	-2.430802e+000
5.023962e+002	-2.487998e+000
5.025111e+002	-2.487998e+000
5.026259e+002	-2.430802e+000
5.027408e+002	-2.459400e+000
5.028557e+002	-2.516595e+000
5.029706e+002	-2.373607e+000
5.030855e+002	-2.516595e+000
5.032003e+002	-2.487998e+000
5.033152e+002	-2.430802e+000
5.034301e+002	-2.402205e+000
5.035450e+002	-2.459400e+000
5.036599e+002	-2.430802e+000
5.037747e+002	-2.487998e+000
5.038896e+002	-2.459400e+000
5.040045e+002	-2.459400e+000
5.041194e+002	-2.459400e+000
5.042343e+002	-2.373607e+000
5.043491e+002	-2.402205e+000
5.044640e+002	-2.459400e+000
5.045789e+002	-2.402205e+000
5.046938e+002	-2.430802e+000
5.048087e+002	-2.402205e+000
5.049235e+002	-2.402205e+000
5.050384e+002	-2.430802e+000
5.051533e+002	-2.459400e+000
5.052682e+002	-2.430802e+000
5.053831e+002	-2.402205e+000
5.054980e+002	-2.402205e+000
5.056128e+002	-2.402205e+000
5.057277e+002	-2.459400e+000
5.058426e+002	-2.459400e+000
5.059575e+002	-2.402205e+000
5.060724e+002	-2.430802e+000
5.061872e+002	-2.430802e+000
5.063021e+002	-2.373607e+000
5.064170e+002	-2.430802e+000
5.065319e+002	-2.516595e+000
5.066468e+002	-2.430802e+000
5.067616e+002	-2.459400e+000
5.068765e+002	-2.430802e+000
5.069914e+002	-2.402205e+000
5.071063e+002	-2.402205e+000
5.072212e+002	-2.402205e+000
5.073360e+002	-2.402205e+000
5.074509e+002	-2.402205e+000
5.075658e+002	-2.373607e+000
5.076807e+002	-2.430802e+000
5.077956e+002	-2.430802e+000
5.079104e+002	-2.402205e+000
5.080253e+002	-2.430802e+000
5.081402e+002	-2.402205e+000
5.082551e+002	-2.516595e+000
5.083700e+002	-2.345009e+000
5.084848e+002	-2.402205e+000
5.085997e+002	-2.459400e+000
5.087146e+002	-2.316412e+000
5.088295e+002	-2.402205e+000
5.089444e+002	-2.373607e+000
5.090592e+002	-2.345009e+000
5.091741e+002	-2.345009e+000
5.092890e+002	-2.402205e+000
5.094039e+002	-2.430802e+000
5.095188e+002	-2.402205e+000
5.096337e+002	-2.402205e+000
5.097485e+002	-2.459400e+000
5.098634e+002	-2.316412e+000
5.099783e+002	-2.373607e+000
5.100932e+002	-2.459400e+000
5.102081e+002	-2.487998e+000
5.103229e+002	-2.516595e+000
5.104378e+002	-2.373607e+000
5.105527e+002	-2.430802e+000
5.106676e+002	-2.459400e+000
5.107825e+002	-2.487998e+000
5.108973e+002	-2.430802e+000
5.110122e+002	-2.430802e+000
5.111271e+002	-2.402205e+000
5.112420e+002	-2.402205e+000
5.113569e+002	-2.402205e+000
5.114717e+002	-2.373607e+000
5.115866e+002	-2.402205e+000
5.117015e+002	-2.373607e+000
5.118164e+002	-2.373607e+000
5.119313e+002	-2.259216e+000
5.120461e+002	-2.430802e+000
5.121610e+002	-2.430802e+000
5.122759e+002	-2.430802e+000
5.123908e+002	-2.345009e+000
5.125057e+002	-2.373607e+000
5.126205e+002	-2.430802e+000
5.127354e+002	-2.402205e+000
5.128503e+002	-2.459400e+000
5.129652e+002	-2.373607e+000
5.130801e+002	-2.487998e+000
5.131949e+002	-2.430802e+000
5.133098e+002	-2.402205e+000
5.134247e+002	-2.487998e+000
5.135396e+002	-2.459400e+000
5.136545e+002	-2.373607e+000
5.137694e+002	-2.430802e+000
5.138842e+002	-2.373607e+000
5.139991e+002	-2.430802e+000
5.141140e+002	-2.430802e+000
5.142289e+002	-2.402205e+000
5.143438e+002	-2.516595e+000
5.144586e+002	-2.402205e+000
5.145735e+002	-2.259216e+000
5.146884e+002	-2.316412e+000
5.148033e+002	-2.459400e+000
5.149182e+002	-2.430802e+000
5.150330e+002	-2.345009e+000
5.151479e+002	-2.402205e+000
5.152628e+002	-2.459400e+000
5.153777e+002	-2.373607e+000
5.154926e+002	-2.373607e+000
5.156074e+002	-2.430802e+000
5.157223e+002	-2.402205e+000
5.158372e+002	-2.430802e+000
5.159521e+002	-2.373607e+000
5.160670e+002	-2.459400e+000
5.161818e+002	-2.430802e+000
5.162967e+002	-2.373607e+000
5.164116e+002	-2.402205e+000
5.165265e+002	-2.430802e+000
5.166414e+002	-2.430802e+000
5.167562e+002	-2.487998e+000
5.168711e+002	-2.373607e+000
5.169860e+002	-2.402205e+000
5.171009e+002	-2.430802e+000
5.172158e+002	-2.402205e+000
5.173306e+002	-2.459400e+000
5.174455e+002	-2.430802e+000
5.175604e+002	-2.316412e+000
5.176753e+002	-2.373607e+000
5.177902e+002	-2.316412e+000
5.179051e+002	-2.402205e+000
5.180199e+002	-2.345009e+000
5.181348e+002	-2.345009e+000
5.182497e+002	-2.316412e+000
5.183646e+002	-2.430802e+000
5.184795e+002	-2.430802e+000
5.185943e+002	-2.316412e+000
5.187092e+002	-2.459400e+000
5.188241e+002	-2.430802e+000
5.189390e+002	-2.373607e+000
5.190539e+002	-2.430802e+000
5.191687e+002	-2.430802e+000
5.192836e+002	-2.459400e+000
5.193985e+002	-2.402205e+000
5.195134e+002	-2.345009e+000
5.196283e+002	-2.345009e+000
5.197431e+002	-2.345009e+000
5.198580e+002	-2.402205e+000
5.199729e+002	-2.487998e+000
5.200878e+002	-2.373607e+000
5.202027e+002	-2.345009e+000
5.203175e+002	-2.402205e+000
5.204324e+002	-2.402205e+000
5.205473e+002	-2.316412e+000
5.206622e+002	-2.402205e+000
5.207771e+002	-2.402205e+000
5.208919e+002	-2.459400e+000
5.210068e+002	-2.345009e+000
5.211217e+002	-2.430802e+000
5.212366e+002	-2.430802e+000
5.213515e+002	-2.402205e+000
5.214663e+002	-2.430802e+000
5.215812e+002	-2.402205e+000
5.216961e+002	-2.402205e+000
5.218110e+002	-2.430802e+000
5.219259e+002	-2.430802e+000
5.220408e+002	-2.402205e+000
5.221556e+002	-2.402205e+000
5.222705e+002	-2.316412e+000
5.223854e+002	-2.373607e+000
5.225003e+002	-2.430802e+000
5.226152e+002	-2.402205e+000
5.227300e+002	-2.345009e+000
5.228449e+002	-2.516595e+000
5.229598e+002	-2.459400e+000
5.230747e+002	-2.345009e+000
5.231896e+002	-2.430802e+000
5.233044e+002	-2.373607e+000
5.234193e+002	-2.373607e+000
5.235342e+002	-2.430802e+000
5.236491e+002	-2.402205e+000
5.237640e+002	-2.430802e+000
5.238788e+002	-2.373607e+000
5.239937e+002	-2.373607e+000
5.241086e+002	-2.459400e+000
5.242235e+002	-2.459400e+000
5.243384e+002	-2.430802e+000
5.244532e+002	-2.402205e+000
5.245681e+002	-2.373607e+000
5.246830e+002	-2.345009e+000
5.247979e+002	-2.402205e+000
5.249128e+002	-2.373607e+000
5.250276e+002	-2.345009e+000
5.251425e+002	-2.402205e+000
5.252574e+002	-2.402205e+000
5.253723e+002	-2.402205e+000
5.254872e+002	-2.373607e+000
5.256020e+002	-2.430802e+000
5.257169e+002	-2.373607e+000
5.258318e+002	-2.373607e+000
5.259467e+002	-2.373607e+000
5.260616e+002	-2.430802e+000
5.261764e+002	-2.459400e+000
5.262913e+002	-2.402205e+000
5.264062e+002	-2.402205e+000
5.265211e+002	-2.316412e+000
5.266360e+002	-2.373607e+000
5.267509e+002	-2.459400e+000
5.268657e+002	-2.402205e+000
5.269806e+002	-2.345009e+000
5.270955e+002	-2.459400e+000
5.272104e+002	-2.373607e+000
5.273253e+002	-2.345009e+000
5.274401e+002	-2.402205e+000
5.275550e+002	-2.345009e+000
5.276699e+002	-2.373607e+000
5.277848e+002	-2.373607e+000
5.278997e+002	-2.402205e+000
5.280145e+002	-2.459400e+000
5.281294e+002	-2.402205e+000
5.282443e+002	-2.373607e+000
5.283592e+002	-2.459400e+000
5.284741e+002	-2.259216e+000
5.285889e+002	-2.316412e+000
5.287038e+002	-2.430802e+000
5.288187e+002	-2.459400e+000
5.289336e+002	-2.487998e+000
5.290485e+002	-2.402205e+000
5.291633e+002	-2.373607e+000
5.292782e+002	-2.459400e+000
5.293931e+002	-2.373607e+000
5.295080e+002	-2.402205e+000
5.296229e+002	-2.402205e+000
5.297377e+002	-2.430802e+000
5.298526e+002	-2.487998e+000
5.299675e+002	-2.430802e+000
5.300824e+002	-2.402205e+000
5.301973e+002	-2.430802e+000
5.303121e+002	-2.402205e+000
5.304270e+002	-2.459400e+000
5.305419e+002	-2.459400e+000
5.306568e+002	-2.430802e+000
5.307717e+002	-2.345009e+000
5.308866e+002	-2.402205e+000
5.310014e+002	-2.345009e+000
5.311163e+002	-2.402205e+000
5.312312e+002	-2.345009e+000
5.313461e+002	-2.373607e+000
5.314610e+002	-2.459400e+000
5.315758e+002	-2.430802e+000
5.316907e+002	-2.430802e+000
5.318056e+002	-2.373607e+000
5.319205e+002	-2.373607e+000
5.320354e+002	-2.402205e+000
5.321502e+002	-2.345009e+000
5.322651e+002	-2.345009e+000
5.323800e+002	-2.430802e+000
5.324949e+002	-2.373607e+000
5.326098e+002	-2.402205e+000
5.327246e+002	-2.459400e+000
5.328395e+002	-2.430802e+000
5.329544e+002	-2.459400e+000
5.330693e+002	-2.402205e+000
5.331842e+002	-2.430802e+000
5.332990e+002	-2.402205e+000
5.334139e+002	-2.373607e+000
5.335288e+002	-2.459400e+000
5.336437e+002	-2.516595e+000
5.337586e+002	-2.459400e+000
5.338734e+002	-2.373607e+000
5.339883e+002	-2.430802e+000
5.341032e+002	-2.430802e+000
5.342181e+002	-2.402205e+000
5.343330e+002	-2.345009e+000
5.344478e+002	-2.459400e+000
5.345627e+002	-2.402205e+000
5.346776e+002	-2.373607e+000
5.347925e+002	-2.402205e+000
5.349074e+002	-2.459400e+000
5.350223e+002	-2.430802e+000
5.351371e+002	-2.430802e+000
5.352520e+002	-2.459400e+000
5.353669e+002	-2.430802e+000
5.354818e+002	-2.516595e+000
5.355967e+002	-2.402205e+000
5.357115e+002	-2.373607e+000
5.358264e+002	-2.402205e+000
5.359413e+002	-2.373607e+000
5.360562e+002	-2.402205e+000
5.361711e+002	-2.487998e+000
5.362859e+002	-2.402205e+000
5.364008e+002	-2.345009e+000
5.365157e+002	-2.430802e+000
5.366306e+002	-2.345009e+000
5.367455e+002	-2.373607e+000
5.368603e+002	-2.373607e+000
5.369752e+002	-2.373607e+000
5.370901e+002	-2.373607e+000
5.372050e+002	-2.459400e+000
5.373199e+002	-2.459400e+000
5.374347e+002	-2.430802e+000
5.375496e+002	-2.459400e+000
5.376645e+002	-2.345009e+000
5.377794e+002	-2.430802e+000
5.378943e+002	-2.345009e+000
5.380091e+002	-2.373607e+000
5.381240e+002	-2.430802e+000
5.382389e+002	-2.430802e+000
5.383538e+002	-2.373607e+000
5.384687e+002	-2.459400e+000
5.385835e+002	-2.373607e+000
5.386984e+002	-2.516595e+000
5.388133e+002	-2.430802e+000
5.389282e+002	-2.402205e+000
5.390431e+002	-2.459400e+000
5.391580e+002	-2.430802e+000
5.392728e+002	-2.373607e+000
5.393877e+002	-2.459400e+000
5.395026e+002	-2.402205e+000
5.396175e+002	-2.402205e+000
5.397324e+002	-2.402205e+000
5.398472e+002	-2.430802e+000
5.399621e+002	-2.402205e+000
5.400770e+002	-2.487998e+000
5.401919e+002	-2.402205e+000
5.403068e+002	-2.402205e+000
5.404216e+002	-2.402205e+000
5.405365e+002	-2.430802e+000
5.406514e+002	-2.516595e+000
5.407663e+002	-2.430802e+000
5.408812e+002	-2.430802e+000
5.409960e+002	-2.373607e+000
5.411109e+002	-2.402205e+000
5.412258e+002	-2.402205e+000
5.413407e+002	-2.430802e+000
5.414556e+002	-2.430802e+000
5.415704e+002	-2.402205e+000
5.416853e+002	-2.402205e+000
5.418002e+002	-2.430802e+000
5.419151e+002	-2.345009e+000
5.420300e+002	-2.402205e+000
5.421448e+002	-2.459400e+000
5.422597e+002	-2.487998e+000
5.423746e+002	-2.487998e+000
5.424895e+002	-2.430802e+000
5.426044e+002	-2.459400e+000
5.427192e+002	-2.402205e+000
5.428341e+002	-2.402205e+000
5.429490e+002	-2.487998e+000
5.430639e+002	-2.430802e+000
5.431788e+002	-2.402205e+000
5.432937e+002	-2.373607e+000
5.434085e+002	-2.345009e+000
5.435234e+002	-2.345009e+000
5.436383e+002	-2.402205e+000
5.437532e+002	-2.430802e+000
5.438681e+002	-2.430802e+000
5.439829e+002	-2.430802e+000
5.440978e+002	-2.459400e+000
5.442127e+002	-2.402205e+000
5.443276e+002	-2.373607e+000
5.444425e+002	-2.430802e+000
5.445573e+002	-2.487998e+000
5.446722e+002	-2.373607e+000
5.447871e+002	-2.373607e+000
5.449020e+002	-2.430802e+000
5.450169e+002	-2.402205e+000
5.451317e+002	-2.430802e+000
5.452466e+002	-2.430802e+000
5.453615e+002	-2.516595e+000
5.454764e+002	-2.402205e+000
5.455913e+002	-2.516595e+000
5.457061e+002	-2.345009e+000
5.458210e+002	-2.430802e+000
5.459359e+002	-2.373607e+000
5.460508e+002	-2.373607e+000
5.461657e+002	-2.402205e+000
5.462805e+002	-2.487998e+000
5.463954e+002	-2.459400e+000
5.465103e+002	-2.459400e+000
5.466252e+002	-2.459400e+000
5.467401e+002	-2.345009e+000
5.468549e+002	-2.459400e+000
5.469698e+002	-2.459400e+000
5.470847e+002	-2.402205e+000
5.471996e+002	-2.402205e+000
5.473145e+002	-2.373607e+000
5.474294e+002	-2.430802e+000
5.475442e+002	-2.345009e+000
5.476591e+002	-2.345009e+000
5.477740e+002	-2.373607e+000
5.478889e+002	-2.459400e+000
5.480038e+002	-2.345009e+000
5.481186e+002	-2.316412e+000
5.482335e+002	-2.430802e+000
5.483484e+002	-2.459400e+000
5.484633e+002	-2.373607e+000
5.485782e+002	-2.487998e+000
5.486930e+002	-2.459400e+000
5.488079e+002	-2.430802e+000
5.489228e+002	-2.402205e+000
5.490377e+002	-2.345009e+000
5.491526e+002	-2.402205e+000
5.492674e+002	-2.430802e+000
5.493823e+002	-2.402205e+000
5.494972e+002	-2.430802e+000
5.496121e+002	-2.487998e+000
5.497270e+002	-2.459400e+000
5.498418e+002	-2.430802e+000
5.499567e+002	-2.430802e+000
5.500716e+002	-2.459400e+000
5.501865e+002	-2.430802e+000
5.503014e+002	-2.402205e+000
5.504162e+002	-2.459400e+000
5.505311e+002	-2.345009e+000
5.506460e+002	-2.430802e+000
5.507609e+002	-2.430802e+000
5.508758e+002	-2.459400e+000
5.509906e+002	-2.373607e+000
5.511055e+002	-2.373607e+000
5.512204e+002	-2.402205e+000
5.513353e+002	-2.430802e+000
5.514502e+002	-2.430802e+000
5.515651e+002	-2.430802e+000
5.516799e+002	-2.430802e+000
5.517948e+002	-2.402205e+000
5.519097e+002	-2.459400e+000
5.520246e+002	-2.459400e+000
5.521395e+002	-2.430802e+000
5.522543e+002	-2.430802e+000
5.523692e+002	-2.459400e+000
5.524841e+002	-2.430802e+000
5.525990e+002	-2.430802e+000
5.527139e+002	-2.345009e+000
5.528287e+002	-2.402205e+000
5.529436e+002	-2.402205e+000
5.530585e+002	-2.430802e+000
5.531734e+002	-2.402205e+000
5.532883e+002	-2.430802e+000
5.534031e+002	-2.430802e+000
5.535180e+002	-2.459400e+000
5.536329e+002	-2.373607e+000
5.537478e+002	-2.430802e+000
5.538627e+002	-2.402205e+000
5.539775e+002	-2.487998e+000
5.540924e+002	-2.459400e+000
5.542073e+002	-2.402205e+000
5.543222e+002	-2.402205e+000
5.544371e+002	-2.402205e+000
5.545519e+002	-2.373607e+000
5.546668e+002	-2.316412e+000
5.547817e+002	-2.373607e+000
5.548966e+002	-2.402205e+000
5.550115e+002	-2.487998e+000
5.551263e+002	-2.459400e+000
5.552412e+002	-2.459400e+000
5.553561e+002	-2.516595e+000
5.554710e+002	-2.430802e+000
5.555859e+002	-2.487998e+000
5.557008e+002	-2.430802e+000
5.558156e+002	-2.345009e+000
5.559305e+002	-2.459400e+000
5.560454e+002	-2.430802e+000
5.561603e+002	-2.345009e+000
5.562752e+002	-2.402205e+000
5.563900e+002	-2.402205e+000
5.565049e+002	-2.373607e+000
5.566198e+002	-2.487998e+000
5.567347e+002	-2.402205e+000
5.568496e+002	-2.430802e+000
5.569644e+002	-2.430802e+000
5.570793e+002	-2.516595e+000
5.571942e+002	-2.402205e+000
5.573091e+002	-2.430802e+000
5.574240e+002	-2.316412e+000
5.575388e+002	-2.373607e+000
5.576537e+002	-2.459400e+000
5.577686e+002	-2.459400e+000
5.578835e+002	-2.487998e+000
5.579984e+002	-2.402205e+000
5.581132e+002	-2.402205e+000
5.582281e+002	-2.487998e+000
5.583430e+002	-2.373607e+000
5.584579e+002	-2.430802e+000
5.585728e+002	-2.487998e+000
5.586876e+002	-2.373607e+000
5.588025e+002	-2.516595e+000
5.589174e+002	-2.373607e+000
5.590323e+002	-2.345009e+000
5.591472e+002	-2.402205e+000
5.592620e+002	-2.459400e+000
5.593769e+002	-2.487998e+000
5.594918e+002	-2.430802e+000
5.596067e+002	-2.345009e+000
5.597216e+002	-2.373607e+000
5.598365e+002	-2.430802e+000
5.599513e+002	-2.402205e+000
5.600662e+002	-2.430802e+000
5.601811e+002	-2.516595e+000
5.602960e+002	-2.459400e+000
5.604109e+002	-2.487998e+000
5.605257e+002	-2.459400e+000
5.606406e+002	-2.459400e+000
5.607555e+002	-2.402205e+000
5.608704e+002	-2.373607e+000
5.609853e+002	-2.487998e+000
5.611001e+002	-2.402205e+000
5.612150e+002	-2.430802e+000
5.613299e+002	-2.487998e+000
5.614448e+002	-2.430802e+000
5.615597e+002	-2.487998e+000
5.616745e+002	-2.430802e+000
5.617894e+002	-2.402205e+000
5.619043e+002	-2.459400e+000
5.620192e+002	-2.373607e+000
5.621341e+002	-2.459400e+000
5.622489e+002	-2.345009e+000
5.623638e+002	-2.402205e+000
5.624787e+002	-2.459400e+000
5.625936e+002	-2.430802e+000
5.627085e+002	-2.373607e+000
5.628233e+002	-2.430802e+000
5.629382e+002	-2.373607e+000
5.630531e+002	-2.487998e+000
5.631680e+002	-2.430802e+000
5.632829e+002	-2.487998e+000
5.633977e+002	-2.430802e+000
5.635126e+002	-2.430802e+000
5.636275e+002	-2.516595e+000
5.637424e+002	-2.430802e+000
5.638573e+002	-2.430802e+000
5.639722e+002	-2.516595e+000
5.640870e+002	-2.573791e+000
5.642019e+002	-2.487998e+000
5.643168e+002	-2.459400e+000
5.644317e+002	-2.487998e+000
5.645466e+002	-2.516595e+000
5.646614e+002	-2.430802e+000
5.647763e+002	-2.516595e+000
5.648912e+002	-2.573791e+000
5.650061e+002	-2.459400e+000
5.651210e+002	-2.516595e+000
5.652358e+002	-2.430802e+000
5.653507e+002	-2.487998e+000
5.654656e+002	-2.487998e+000
5.655805e+002	-2.430802e+000
5.656954e+002	-2.459400e+000
5.658102e+002	-2.402205e+000
5.659251e+002	-2.459400e+000
5.660400e+002	-2.459400e+000
5.661549e+002	-2.487998e+000
5.662698e+002	-2.402205e+000
5.663846e+002	-2.402205e+000
5.664995e+002	-2.516595e+000
5.666144e+002	-2.545193e+000
5.667293e+002	-2.459400e+000
5.668442e+002	-2.516595e+000
5.669590e+002	-2.373607e+000
5.670739e+002	-2.459400e+000
5.671888e+002	-2.459400e+000
5.673037e+002	-2.516595e+000
5.674186e+002	-2.459400e+000
5.675334e+002	-2.516595e+000
5.676483e+002	-2.516595e+000
5.677632e+002	-2.487998e+000
5.678781e+002	-2.459400e+000
5.679930e+002	-2.487998e+000
5.681079e+002	-2.487998e+000
5.682227e+002	-2.459400e+000
5.683376e+002	-2.430802e+000
5.684525e+002	-2.430802e+000
5.685674e+002	-2.487998e+000
5.686823e+002	-2.430802e+000
5.687971e+002	-2.459400e+000
5.689120e+002	-2.487998e+000
5.690269e+002	-2.516595e+000
5.691418e+002	-2.373607e+000
5.692567e+002	-2.373607e+000
5.693715e+002	-2.516595e+000
5.694864e+002	-2.487998e+000
5.696013e+002	-2.430802e+000
5.697162e+002	-2.487998e+000
5.698311e+002	-2.459400e+000
5.699459e+002	-2.373607e+000
5.700608e+002	-2.459400e+000
5.701757e+002	-2.487998e+000
5.702906e+002	-2.459400e+000
5.704055e+002	-2.402205e+000
5.705203e+002	-2.516595e+000
5.706352e+002	-2.487998e+000
5.707501e+002	-2.487998e+000
5.708650e+002	-2.430802e+000
5.709799e+002	-2.545193e+000
5.710947e+002	-2.516595e+000
5.712096e+002	-2.459400e+000
5.713245e+002	-2.459400e+000
5.714394e+002	-2.402205e+000
5.715543e+002	-2.459400e+000
5.716691e+002	-2.459400e+000
5.717840e+002	-2.430802e+000
5.718989e+002	-2.545193e+000
5.720138e+002	-2.487998e+000
5.721287e+002	-2.516595e+000
5.722436e+002	-2.430802e+000
5.723584e+002	-2.516595e+000
5.724733e+002	-2.573791e+000
5.725882e+002	-2.516595e+000
5.727031e+002	-2.373607e+000
5.728180e+002	-2.402205e+000
5.729328e+002	-2.459400e+000
5.730477e+002	-2.573791e+000
5.731626e+002	-2.602389e+000
5.732775e+002	-2.545193e+000
5.733924e+002	-2.545193e+000
5.735072e+002	-2.516595e+000
5.736221e+002	-2.516595e+000
5.737370e+002	-2.545193e+000
5.738519e+002	-2.459400e+000
5.739668e+002	-2.516595e+000
5.740816e+002	-2.430802e+000
5.741965e+002	-2.487998e+000
5.743114e+002	-2.545193e+000
5.744263e+002	-2.516595e+000
5.745412e+002	-2.487998e+000
5.746560e+002	-2.516595e+000
5.747709e+002	-2.487998e+000
5.748858e+002	-2.430802e+000
5.750007e+002	-2.516595e+000
5.751156e+002	-2.459400e+000
5.752304e+002	-2.459400e+000
5.753453e+002	-2.487998e+000
5.754602e+002	-2.430802e+000
5.755751e+002	-2.516595e+000
5.756900e+002	-2.545193e+000
5.758048e+002	-2.487998e+000
5.759197e+002	-2.545193e+000
5.760346e+002	-2.459400e+000
5.761495e+002	-2.487998e+000
5.762644e+002	-2.487998e+000
5.763793e+002	-2.516595e+000
5.764941e+002	-2.487998e+000
5.766090e+002	-2.545193e+000
